Datetime,Tweet Id,Tweet,Username,Language,Sentiment
2022-10-25 05:08:48+00:00,1.58477E+18,"@Quvvatt @meitag1 @DavidWijaya82 @Netijen_2024 @ridwankamil Ekonomi memburuk?? Tp Indonesia disebut sbg negara yg bebas dari resesi 2023 &amp;dipuji dunia. Memburuk tp kok harga komoditas ekspor naik. Ekspor Indonesia kok makin tinggi, tingkat konsumsi masyarakat kok naik,dan ekonomi juga tumbuh positif. Penilaian buruk dr versi oposisi kah😂",muslikat,in,Negative
2022-10-25 04:56:37+00:00,1.58477E+18,"Ganjar Pranowo telah menyiapkan strategi untuk menghadapi potensi krisis pangan pada 2023 akibat resesi ekonomi. 

Antara lain melalui optimalisasi produksi padi, jagung, dan kedelai (pajale) serta politik pupuk. 

#SahabatGanjar #GanjarPranowo #Ganjar https://t.co/kPlg38wUKT",sahabatganjarid,in,Negative
2022-10-25 04:20:25+00:00,1.58476E+18,"Akhir-akhir ini kabar terkait resesi ekonomi 2023 menjadi salah satu topik yang paling banyak diperbincangkan. 
Baca artikelnya yuk untuk mengetahui lebih lanjut!
https://t.co/1V50gthZuh",linkumkm,in,Negative
2022-10-25 03:59:09+00:00,1.58476E+18,"JANGAN PANIK, MARI IKUTI ARAHAN PEMERINTAH DALAM MENGHADAPI RESESI EKONOMI 2023! https://t.co/i8gLynxLiz",ArahNegeri,in,Negative
2022-10-25 03:52:47+00:00,1.58475E+18,"Kabarnya pada tahun 2023 Indonesia akan mengalami Resesi Ekonomi, apakah akan terjadi? Ini penjelasannya

https://t.co/AUrxsMTxsg",Koko09894859,in,Negative
2022-10-25 03:11:18+00:00,1.58474E+18,"Mau tau lebih dalam soal resesi dan persiapannya? Join di LS Cendekia: Econimic Recession in 2023? This is What You Must Prepared! let's join and get all benefits✨

Find ticket➡️ https://t.co/3PhMy29sSW

#resesi2023 #webinar #gratis #resesi #viral #ekonomi #indonesia #seminar https://t.co/j4EX3rK3U4",eunikajustine1,in,Negative
2022-10-25 02:57:24+00:00,1.58474E+18,"Siap-siap Hadapi Resesi Ekonomi 2023, Ubah Gengsi Jadi Hidup Minimalis

https://t.co/MJS7TZTvvc",BekelSego,in,Negative
2022-10-25 00:02:40+00:00,1.5847E+18,"Sri Mulyani Resesi Ekonomi 2023 : 4 Negara Jauh dari Ancaman Resesi, Indonesia Salah Satunya https://t.co/NNUONg1eCJ",KursiRakyat_com,in,Negative
2022-10-24 15:50:28+00:00,1.58457E+18,"SAHABAT GANJAR – Gubernur Jawa Tengah, Ganjar Pranowo sudah menyiapkan langkah-langkah untuk megantisipasi potensi krisis pangan pada 2023 akibat dari resesi ekonomi. Salah satu langkahnya adalah optimalisasi produksi padi, jagung, dan kedelai (pajale) serta politik pupuk.",4_gp2024,in,Negative
2022-10-24 12:26:08+00:00,1.58452E+18,Ga kebayang Indonesia resesi 2023 besok...  Klo kondisi ekonomi skrg aja lesuuuuuuu bgt..,Tomoya_Aaron,in,Negative
2022-10-24 12:13:16+00:00,1.58452E+18,"Bukan Resesi Global 2023, Faisal Basri Ungkap Penyebab RI Bisa Alami Krisis Ekonomi https://t.co/iHEF1Er7Zo lewat @FaisalBasri",FaisalBasri,in,Negative
2022-10-24 11:58:22+00:00,1.58451E+18,"Resesi menghantui ekonomi dunia pada 2023! Keketuaan Indonesia di G20 diharapkan mampu mengurai rumitnya masalah ekonomi global agar resesi mampu dicegah. Sanggupkah Indonesia?

Saksikan #EconomicChallengesMetroTV ""KETAR-KETIR RESESI"" Selasa (25/10) pukul 22.05 WIB. 

#Resesi2023 https://t.co/L2s3rYnQWk",Metro_TV,in,Negative
2022-10-24 11:40:41+00:00,1.58451E+18,"@sbyfess 2020-2022 sedikit bahagia dan banyak luka, tapi tetap bersyukur berharap 2023. Ealah 2023 malah kek tai Resesi Ekonomi☺",heyadelayde,in,Negative
2022-10-24 11:08:10+00:00,1.5845E+18,"Harga barang sampai jasa di Indonesia lagi pada naik semua nih, Kawula Muda. Belum lagi kabar resesi dan ekonomi 2023 yang katanya bakal gelap, bikin panik aja. 

Sebenernya enggak perlu panik sih kalo lo ikuti cara nabung ala orang Jepang ini.

Tips Nabung Kakeibo, A Thread https://t.co/siQ3jrmLJO",Prambors,in,Negative
2022-10-24 09:46:32+00:00,1.58448E+18,"Menteri Investasi/Kepala BKPM Bahlil Lahadalia mengatakan, investadi Indonesia masih akan tumbuh meski ada ancaman resesi ekonomi di 2023. https://t.co/5m774sss0w",kumparan,in,Negative
2022-10-24 09:45:56+00:00,1.58448E+18,"Bukan Resesi Global 2023, Faisal Basri Ungkap Penyebab RI Bisa Alami Krisis Ekonomi https://t.co/dcE1KoufXf",MartinusButarb1,in,Negative
2022-10-24 09:30:13+00:00,1.58448E+18,prediksi resesi indonesia di 2023 bukan karena dampak ekonomi global.. tapi karna banyak yg konser di sini :v,audevera,in,Negative
2022-10-24 09:25:28+00:00,1.58448E+18,"Resesi yg sudah menjangkiti bbrp negara di dunia saat ini, dan diyakini akan menjadi resesi global pada tahun 2023 mendatang. Justru tdk perlu disikapi dgn menahan belanja oleh masyarakat menengah ke atas. Krn salah satu motor pertumbuhan ekonomi kedepan adlh belanja masyarakat.",Gun_Benj,in,Negative
2022-10-24 08:52:17+00:00,1.58447E+18,"Penyebab resesi 2023:

Resesi dapat disebabkan oleh banyak hal, mulai dari guncangan ekonomi mendadak hingga inflasi yang tidak terkendali. 
Guncangan ekonomi mendadak yang menjadi faktor pendorong utama terjadinya resesi bermula dari terjadinya pandemi COVID-19.",HIMABI_FISIP,in,Negative
2022-10-24 08:52:13+00:00,1.58447E+18,"Dampak Resesi 2023:
1. Terjadinya perlambatan ekonomi yang akan membuat sektor rill menahan kapasitas produksinya.
2. Keadaan ini kemudian dapat berujung pada Pemutusan Hubungan Kerja (PHK) bahkan beberapa perusahaan mungkin menutup dan tidak lagi beroperasi.",HIMABI_FISIP,in,Negative
2022-10-24 08:41:49+00:00,1.58447E+18,"@ganjarpranowo sudah menyiapkan langkah-langkah untuk megantisipasi potensi krisis pangan pada 2023 akibat dari resesi ekonomi. Salah satu langkahnya adalah optimalisasi produksi padi, jagung, dan kedelai (pajale) serta politik pupuk.

#SahabatGanjar
https://t.co/VY08vNkZGj",Aryprasetyo85,in,Negative
2022-10-24 08:21:33+00:00,1.58446E+18,"Resesi menghantui ekonomi dunia pada 2023! Keketuaan Indonesia di G20 diharapkan mampu mengurai rumitnya masalah ekonomi global agar resesi mampu dicegah. Sanggupkah Indonesia?

Saksikan #EconomicChallengesMetroTV ""KETAR-KETIR RESESI"" Selasa (25/10) pukul 22.05 WIB. 

#Resesi2023 https://t.co/fEhaNNv079",Metro_TV,in,Negative
2022-10-24 07:39:37+00:00,1.58445E+18,"Industri nikel sebagai bahan baku baterai kendaraan listrik akan menjadi penopang ekonomi Indonesia di tengah ancaman resesi global tahun 2023. Untuk itu pemerintah mendorong percepatan hilirisasi nikel mengingat besarnya potensi komoditas tersebut. 

#jokowi https://t.co/ARMWytW2vJ",Nien1708,in,Negative
2022-10-24 05:32:58+00:00,1.58442E+18,"Di tengah kekhawatiran resesi ekonomi di tahun 2023, kayanya kita semua perlu untuk mempelajari lebih mendalam soal kondisi ekonomi baik secara global dan khususnya Indonesia. 🇮🇩 https://t.co/8KarlRP14a",ayovestid,in,Negative
2022-10-24 05:05:55+00:00,1.58441E+18,tolong itu yang bikin konten 2023 resesi 2023 resesi tanggungjawab. Skrg jd pada takut utk ngeluarin duit. Ekonomi ga muter,mrayhan15_,in,Negative
2022-10-24 04:28:25+00:00,1.5844E+18,"Mau tau lebih dalam soal resesi dan persiapannya? Join di LS Cendekia: Econimic Recession in 2023? This is What You Must Prepared! let's join and get all benefits✨

Find ticket➡️ https://t.co/3PhMy29sSW

#resesi2023 #webinar #gratis #resesi #viral #ekonomi #indonesia #seminar https://t.co/94u1v0tuVe",eunikajustine1,in,Negative
2022-10-24 03:49:33+00:00,1.58439E+18,"@detikcom Lembaga survei harus menjelaskan ke publik, apa yg menjadi ukuran atau parameter dlm menilai kinerja pemerintahan jokowi-maruf., agar tdk menjadi bahan bully ditengah masyarakat, thn 2023 Indonesia diprediksi akan mengalami resesi ekonomi,,??",jojoe_gaza,in,Negative
2022-10-24 03:28:52+00:00,1.58439E+18,"Tahun 2023 disebut-sebut akan terjadi resesi ekonomi hingga krisis pangan, begini strategi Ganjar Pranowo Pemprov Jawa Tengah untuk menghadapi risiko tersebut.
https://t.co/YOwHU02hy5",detik_jateng,in,Negative
2022-10-24 02:42:38+00:00,1.58437E+18,"Ancaman Resesi Global 2023, DJP Waspadai Dampaknya ke Penerimaan Pajak 

#pajak #djp #ekonomi #fiskal #apbn

https://t.co/tAq0cay5hF",IDbelasting,in,Negative
2022-10-24 02:28:06+00:00,1.58437E+18,"Faisal Basri mengatakan Indonesia tidak akan mengalami krisis akibat ancaman resesi global 2023. Menurut dia krisis itu biasanya terjadi karena perpaduan antara apa yang terjadi di eksternal dan domestik.
#EkonomiKuatNKRIJaya #indonesia #Jokowi #ekonomi
https://t.co/sp4jurRCx9",ArbidaWati,in,Negative
2022-10-24 02:01:03+00:00,1.58436E+18,"2023 gelap bakal resesi , ekonomi sulit .ah gak usah panik pak presiden menumbuh optimisme pada kita, yuk 
Mampir NONTON

https://t.co/Wo625wEaTC",mrhadijum,in,Negative
2022-10-24 01:43:31+00:00,1.58436E+18,"Ramai Isu Resesi Global 2023, Lebih Parah Dibandingkan Pandemi Covid-19? #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/HH9vL9AWHp",okezonenews,in,Negative
2022-10-23 23:16:50+00:00,1.58432E+18,"Katanya 2023 bakal tetjadi lagi krisis ekonomi di segala faktor, lebih parah dari tahun 1997, 2008, dan 2020 (karena pandemi covid)
Yuk bekal ilmu trading buat persiapan agar kita tidak bingung ngadepin resesi ekonomi global, daftar aja https://t.co/uM1jO1T0qh ! https://t.co/ASSXKVdl8S",aepkurniaputra,in,Negative
2022-10-23 16:35:17+00:00,1.58422E+18,"Bukan Resesi Global 2023, Faisal Basri Ungkap Penyebab RI Bisa Alami Krisis Ekonomi https://t.co/hPLycsoyH3",myputun,in,Negative
2022-10-23 16:14:52+00:00,1.58422E+18,@Askrlfess Resesi ekonomi 2023??,Dhims,in,Negative
2022-10-23 13:51:40+00:00,1.58418E+18,@codingfess prediksi ekonomi indonesia ditengah isu resesi 2023,rhemzypm,in,Negative
2022-10-23 13:05:45+00:00,1.58417E+18,2020 awal pandemi &amp; hancur leburnya ekonomi terutama ekonomi keluarga yang ortu anak kehilangan pekerjaan punya dampak anak-anak yang nyaris putus sekolah. riuhnya resesi 2023 ngebuat gue mikir hal yang sama &amp; strategi buat anak tetap sekolah ketika ekonomi ortu terdampak resesi,adionooo,in,Negative
2022-10-23 12:23:32+00:00,1.58416E+18,Elon Musk: Resesi ekonomi 2023? Cryptocurrency adalah jawabannya dan Pi Network katup pengamannya https://t.co/eOIcUdyeif,zaenal_teguh,in,Negative
2022-10-23 12:12:34+00:00,1.58416E+18,"Bukan Resesi Global 2023, Faisal Basri Ungkap Penyebab RI Bisa Alami Krisis Ekonomi
♦️ https://t.co/NxhDDonocF",eks1st,in,Negative
2022-10-23 11:34:32+00:00,1.58415E+18,"Bukan Resesi Global 2023, Faisal Basri Ungkap Penyebab RI Bisa Alami Krisis Ekonomi https://t.co/NXL4VeGhkQ #TempoBisnis",tempodotco,in,Negative
2022-10-23 11:00:39+00:00,1.58414E+18,"[ GEODESY MEAN TIME ]

Good evening, bestie!
Ninu ninu, Resesi Ekonomi 2023 coming soon, kira kira apa aja yaa yang perlu disiapin untuk anak kos? Takut banget ga sih kalo cuma bisa minum air saking hematnya dapet apaa? Tenang bestie, gausah terlalu takut, https://t.co/3fo2KKn2eq",HMGeodesiUndip,in,Negative
2022-10-23 09:12:36+00:00,1.58411E+18,"100 Negara Miskin, Negara Paling Dermawan dan Resesi Ekonomi 2023 #StayTuned",uckypradestha,in,Negative
2022-10-23 07:05:48+00:00,1.58408E+18,@xyzfahre @iqbalpengertian @tanganbelang_tb ekspektasi resesi 2023 gelapp -&gt; org” pada takut akhirnya banyak nabung/stop spending -&gt; belanja menurun -&gt; ekonomi melambat -&gt; resesi beneran dech,chocomoushhe,in,Negative
2022-10-23 06:28:42+00:00,1.58407E+18,"Enak banget si Ibu ngejelasinnya. 

AKAN ADA RESESI EKONOMI DI 2023?! |  Prof. Dr. Miranda S. Goeltom S.E., ... https://t.co/7bflW0rUj3 via @YouTube",teppy87,in,Negative
2022-10-23 04:08:56+00:00,1.58403E+18,"@collegemenfess kalo ada yg nyakitin kamu bilang ya, kebetulan aku anak ekonomi, nanti aku bikin keluarganya mengalami resesi tahun 2023",pwerincess,in,Negative
2022-10-23 03:45:21+00:00,1.58403E+18,"#Repost @kementerian.atrbpn 
——
Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kementerian/lembaga termasuk",kantahkotPdgPjg,in,Negative
2022-10-23 00:43:09+00:00,1.58398E+18,"Tahun depan diperkirakan terjadi resesi DUNIA, yang melebihi krisis moneter 1998. Bahkan presiden sudah berkali-kali sounding soal ini, 2023 GELAP!
Bukan menakut-nakuti, tapi kita semua harus siap. 
Beberapa politisi fokus membantu pemulihan ekonomi, beberapa lagi mikir  Pemilu! https://t.co/xNk0tXDNMw",kontroversi,in,Negative
2022-10-22 14:55:03+00:00,1.58383E+18,"Tahun 2023 Resesi Ekonomi, Masyarakat Desa Bagaimana? https://t.co/EWCk4MvDjA https://t.co/ee58YbqNbZ",tpp_panarukan,in,Negative
2022-10-22 13:18:25+00:00,1.58381E+18,PELUANG BISNIS SAAT RESESI EKONOMI 2023 - MENJADI RESELLER ATAU AGEN PEM... https://t.co/Fttem0mTDR lewat @YouTube,FahmiSyaefullah,in,Negative
2022-10-22 07:39:02+00:00,1.58372E+18,ngeliat berita resesi ekonomi 2023 but still spent over than 700k every week.,hidroksidaa_,in,Negative
2022-10-22 04:58:14+00:00,1.58368E+18,"Kondisi ekonomi saat ini sdh bukan buyer &amp; seller market krn 2-2nya sdh gak ada. Kl dibilang buyer market pembelinya  gak ada, kl dibilang seller market harganya sdh tdk pas dng kondisi keekonomian. Makanya dibilang stagflation. Stagnasi di mana-mana yg pasti jadi resesi di 2023",Ronnie_Rusli,in,Negative
2022-10-22 03:53:15+00:00,1.58367E+18,"Begini lah kalo bu ibu kumpul. Pembahasannya dari tentang merk beras yang enak, perjalanan karier, rencana playdate berikutnya, sampai resesi ekonomi 2023. Sangat sangat informatif syekaliiii 😄😆",sulishsetya,in,Negative
2022-10-22 02:29:45+00:00,1.58365E+18,"Prakiraan risiko resesi akibat perlambatan pertumbuhan ekonomi global di tahun 2023, tengah membayangi sejumlah negara. Apa tantangan yang dihadapi, dan bagaimana upaya BI untuk menjaga perekonomian Indonesia? https://t.co/PYb4JEZQgr",bank_indonesia,in,Negative
2022-10-21 22:04:19+00:00,1.58358E+18,"Serba-serbi MMC
#IslamKaffah
IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim menjadi sebabnya. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? 
https://t.co/Gl6IoD6A8P",Lia_Ulyaa,in,Negative
2022-10-21 17:49:46+00:00,1.58352E+18,"@detikcom Pantesan ada berita resesi 2023, ini ni biang keladinya covid lagi covid lagi trus lockdown lagi yaa bener resesi ekonomi...hadeh ancur ancur..udah kek selesai biar badan manusia sendiri yang membentengi dari penyakit, udah ngap pake masker...jantung perlu oksigen juga...",asaputra,in,Negative
2022-10-21 16:20:47+00:00,1.58349E+18,"@_ekokuntadhi Justru itu selama 2 priode golkar sdh sembrono hasil nya ky gini,2023 Resesi ekonomi,rakyat dibawah sdh ketar ketir.kecuali buzeRp krn mrk sdh dpt gaji smp akherat",Budiant19029849,in,Negative
2022-10-21 13:50:12+00:00,1.58346E+18,@Pemulung_dropID @CoinExIndonesia di tahun 2023 banyak pengamat ekonomi yang menyebutkan bahwa akan terjadi resesi global yg begitu berat.saya mau bertanya apakah coinex sudah menyiapkan kemungkinan terburuk yg akan terjadi jika resesi yg di prediksi terjadi dan berpengaruh ke dunia crypto?,hermawan0689,in,Negative
2022-10-21 13:47:15+00:00,1.58345E+18,"Ekonomi Suram di 2023? Chatib Basri: Bisa Melambat, tapi Tidak Resesi  |... https://t.co/QRunkyD1kB via @YouTube",ChatibBasri,in,Negative
2022-10-21 13:46:08+00:00,1.58345E+18,"Reposted from @kementerian.atrbpn

Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang 
Selengkapnya baca di
https://t.co/tGT1cjx2u5 https://t.co/rsDWgF3ueZ",kantahkabbekasi,in,Negative
2022-10-21 12:29:04+00:00,1.58344E+18,"Indonesia 2023 Resesi? 
Gue lebih percaya ekonomi Pak Chatib Basri dibandingkan anak muda yang cari duit dari fearmongering @/Ternak Uang

https://t.co/PZaIoewqAW",nakamarising,in,Negative
2022-10-21 12:11:42+00:00,1.58343E+18,"Jurus Menparekraf Hadapi Ancaman Resesi 2023, Perkuat UMKM #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/HkUJnciVqa",okezonenews,in,Negative
2022-10-21 11:44:25+00:00,1.58342E+18,"#Repost @kementerian.atrbpn
Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. https://t.co/MZ5OAxVJwj",KantahSanggau,in,Negative
2022-10-21 11:35:09+00:00,1.58342E+18,"Prediksi Ekonomi Indonesia 2023, Benarkah Tidak Akan Terdampak Resesi? https://t.co/jTOHWzcG0N",Cerita_Parapuan,in,Negative
2022-10-21 10:53:38+00:00,1.58341E+18,"Ekonomi Melambat, Bupati Rudy: Garut Siap Hadapi Resesi 2023

#garut #jabar #resesi #ekonomi #berita
 https://t.co/p4StM1r6oG",ruberUpdate,in,Negative
2022-10-21 09:29:44+00:00,1.58339E+18,Mengatasi Hantu Resesi Ekonomi di Tahun 2023 https://t.co/YH7wpbZgFW,kompasiana,in,Negative
2022-10-21 09:03:53+00:00,1.58338E+18,"#Repost @kementerian.atrbpn 
Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. Kementerian..

https://t.co/PW6aFVNfEh",kantahkabinhil,in,Negative
2022-10-21 08:39:44+00:00,1.58338E+18,"KSP @moeldoko
Bilang Tahun 2023 - 2024 Radikalisme meningkat 

Nanti berlanjut PPKM 2023 - 2024 
Nanti berlanjut RESESI 2023 - 2024 

Ekonomi IndonesiaANJLOK 

Ini dalam pikiran ku .",ant7_Phoong,in,Negative
2022-10-21 07:20:45+00:00,1.58336E+18,"Hampir semua orang bicara resesi ekonomi global terjadi di 2023. Setiap negara mulai waspada, termasuk Indonesia yang diklaim fundamental ekonominya kuat. Intip peluang apa saja yang menarik di tengah ancaman resesi. Tetap optimistis di tengah pesimistis.",NoveriusLaoli,in,Negative
2022-10-21 07:17:57+00:00,1.58336E+18,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina. https://t.co/eWYPmrMeTG",bpnkukar,in,Negative
2022-10-21 07:14:47+00:00,1.58336E+18,@collegemenfess Anak ekonomi: mengawali 2023 dengan resesi,EyiChiii,in,Negative
2022-10-21 06:59:03+00:00,1.58335E+18,"Thn 2023, Eropa, Amerika dan China diprediksi
akan masuk RESESI ....
EXPORT ke  tiga benua tsb akan DROP....
Indonesia akan masuk sistem EKONOMI 
SWADAYA MANDIRI .... hehehe....",embahjsx,in,Negative
2022-10-21 06:55:42+00:00,1.58335E+18,"Jawaban untuk Banyak media, sosial media, platform vidio, podcast, hingga pengamat ekonomi mengatakan bahwasannya akan terjadi resisi global di 2023, bahkan presiden kita berulang kali mengatakannya. Benarkah resesi 2023 akan terjadi?
 https://t.co/1tPLahOMZg",Agra3479,in,Negative
2022-10-21 06:27:27+00:00,1.58334E+18,"USAHA mikro, kecil, dan menengah (UMKM) diyakini menjadi solusi ekonomi nasional di balik ancaman resesi ekonomi global 2023 mendatang.  

#UMKM #SolusiEkonomi #Lampungpostid 
https://t.co/t0dF6tW2UO",lampungpostid,in,Negative
2022-10-21 06:23:04+00:00,1.58334E+18,Resesi ekonomi 2023. 👌,blukutugg,in,Negative
2022-10-21 06:02:36+00:00,1.58334E+18,"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi! |
Jokowi Manipulatif Cebong 1,4 M Wirda Adekmu  Open PO Minions Perfect Strangers Argentina Ronaldo #BapakPewarisUtang #MidnightsTaylorSwift #AniesPresiden2024 #saveaniesbaswedan https://t.co/9GVPkBdNHi",dndtirani,in,Negative
2022-10-21 05:37:53+00:00,1.58333E+18,"2023 bkn resesi ekonomi yg bkin ngeri tpi gejolak alamnya, kata tmn tmn sih gtu",_azanti,in,Negative
2022-10-21 05:31:51+00:00,1.58333E+18,"Pemerintah diminta menyiapkan kebijakan yang dapat melindungi masyarakat Indonesia dari ancaman resesi ekonomi global yang akan terjadi pada 2023.
Selengkapnya 
https://t.co/EvtZAon39I",theiconomic,in,Negative
2022-10-21 05:23:22+00:00,1.58333E+18,"@cnbcindonesia Tuuh baca aja dimedia2 banyak yg NGEBACOT sok pintar Indonesia aman resesi ekonomi 2023. Kasian

Buuahahahahahahahahahahahahahahahahahahahahahahahahahahaha",Grivod,tl,Negative
2022-10-21 04:23:37+00:00,1.58331E+18,"Rupiah menyentuh Rp 15.656 per dolar AS, Jumat 21/10/2022. Economic and Law Studies (Celios) Bhima Yudhistira berpendapat, tren pelemahan rupiah akan berlangsung hingga akhir tahun 2023. Ancaman resesi ekonomi global menjadi salah satu penyebabnya. #Voksupdate https://t.co/PlL1zOKeRx",voksradiojogja,in,Negative
2022-10-21 04:09:07+00:00,1.58331E+18,"dan mulai melambat menjadi sekitar 4% - 5% pada tahun 2023""

Muhamad Chatib Basri
""Resesi artinya kita mengalami pertumbuhan ekonomi negatif, saya tidak melihat ada kemungkinan untuk Indonesia mengalami pertumbuhan ekonomi negatif, mungkin hanya akan terjadi perlambatan ekonomi""",bumn_pkp_adil,in,Negative
2022-10-21 03:25:00+00:00,1.5833E+18,"@blckbubblegum kurang bijak si doi ini menanggapi resesi ekonomi 2023, harusnya resesi itu diilhami dengan bijak, jangan cuma lihat dari subjek / objek keuangan yang literasinya cuma bersifat investasi aja, padahal kan sebenernya yang dapat memutar roda perkonomian di dunia ini, dalam hal ini,",fnxxql,in,Negative
2022-10-21 03:08:34+00:00,1.58329E+18,"Mau tau lebih dalam soal resesi dan persiapannya? Join di LS Cendekia: Econimic Recession in 2023? This is What You Must Prepared! let's join and get all benefits✨

Find ticket➡️ https://t.co/3PhMy29sSW

#resesi2023 #webinar #gratis #resesi #viral #ekonomi #indonesia #seminar https://t.co/hiUqKizs1D",eunikajustine1,in,Negative
2022-10-21 02:26:13+00:00,1.58328E+18,"Ekonomi lagi surut, tahun 2023 bakal resesi gaes?",GlenPermanaT,in,Negative
2022-10-21 02:17:36+00:00,1.58328E+18,"@IchaVarma Jadi inget dulu pada ngotot bilang 2012 kiamat, ampe dibikin film wkwk kemana ya skrg org2nya ? Ini skrg ngotot bilang 2023 resesi ekonomi semua org down ekonominya ampe gamampu beli beras wkwk. Tar liat aja taun depan. Tp org2 gini sih slow aja, nanti blg : kan sy cm ingetin lol",patrickabrhm,in,Negative
2022-10-21 01:26:47+00:00,1.58327E+18,Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi! https://t.co/CF7BXgqPqW,news_wanheart,in,Negative
2022-10-20 23:39:39+00:00,1.58324E+18,2023 resesi bayak yang menahan uang ? Hai kawan ekonomi yang baik justru ekonomi yang terus berjalan jangan mau di bodohi !#resesi #Indonesia @radenrauf,Arsa92714491,in,Negative
2022-10-20 22:38:35+00:00,1.58323E+18,"Gubernur BI: Ekonomi global melambat pada 2023, disertai risiko resesi https://t.co/4SytEDvmBD #Terbaru #2023 #berita #bi https://t.co/BOeBNWhk5I",nolantv_update,in,Negative
2022-10-20 18:45:02+00:00,1.58317E+18,Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi! via @harianacehcoid https://t.co/64AeDFiHO5,harianacehcoid,in,Negative
2022-10-20 16:55:30+00:00,1.58314E+18,"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/adennY9zlz",OposisiCerdas,in,Negative
2022-10-20 16:36:07+00:00,1.58313E+18,"Menurut kita financial planning disaat resesi tahun 2023 itu sangat penting, apalagi pekerja swasta kayak kita yang pendapatannya menengah ke bawah. Tapi untuk PNS atau mahasiswa kayakya ndak terlalu berdampak, karena kondisi ekonomi Indonesia cukup stabil.",aldydglompang,in,Negative
2022-10-20 16:30:58+00:00,1.58313E+18,lebih ngeri 2023 itu kondisi ekonomi indo goyang gegara mau pilpres daripada resesi. 😶💀,yudhaaaditya,in,Negative
2022-10-20 15:47:34+00:00,1.58312E+18,Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi! https://t.co/UPrAg15Wtz,RepelitaO,in,Negative
2022-10-20 15:43:55+00:00,1.58312E+18,"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/1VSnfkjvNj",BeritakanID_com,in,Negative
2022-10-20 15:31:59+00:00,1.58312E+18,"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/eTDqfaOfLo",geloraco,in,Negative
2022-10-20 15:17:36+00:00,1.58312E+18,"nabung y sist, belajar invest, 2023 ada resesi ekonomi",numblilsoul,in,Negative
2022-10-20 14:32:31+00:00,1.5831E+18,"Ngeri juga baca analisis resesi 2023. Krisis ekonomi di Eropa dan Amerika, tentu sedikit banyak punya imbas ke negara kita.",hana_tsurayya,in,Negative
2022-10-20 14:13:03+00:00,1.5831E+18,"Setelah tidak begitu peduli dengan isu 2023 bakal resesi ekonomi (walaupun sekarang sebenarnya sudah mulai makin terasa), muncul pula isu obat sirup untuk anak-anak mengandung pemantik toxin darah hingga sebabkan gagal ginjal. Dan kegaduhan isu ini menyebalkan sekali.",ang_gaks,in,Negative
2022-10-20 13:36:27+00:00,1.58309E+18,Bappeda Kota Sukabumi Waspadai Ancaman Resesi Ekonomi Global 2023 https://t.co/o8bRCZ0tzl,sukabumizone_,in,Negative
2022-10-20 13:36:24+00:00,1.58309E+18,Bappeda Kota Sukabumi Waspadai Ancaman Resesi Ekonomi Global 2023 https://t.co/ZupBY4iOHc,Sukabumizone,in,Negative
2022-10-20 13:01:05+00:00,1.58308E+18,"Hmm resesi… global ekonomi 2023, apa si yg bikin org khawatir soal itu?

Coba garap dikit…",rif_soel,in,Negative
2022-10-20 12:26:20+00:00,1.58307E+18,"Gubernur BI: Ekonomi Global Melambat pada 2023, Disertai Risiko Resesi
https://t.co/SPsveamlT9",e100ss,in,Negative
