Datetime,Tweet Id,Tweet,Username,Language
2022-11-07 12:56:02+00:00,1589602575833518080,"Heboh Ancaman Resesi 2023, Tabungan Emas Bisa Jadi Solusi? #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/52DTSA5BFr",okezonenews,in
2022-11-07 12:31:41+00:00,1589596447942488064,"Ancaman Resesi 2023, Gelombang PHK Bisa Ditekan? #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/lNO8BzpzZm",okezonenews,in
2022-11-07 12:22:26+00:00,1589594122545168385,"Salah satu tantangan utama tahun 2023 dalam mengantisipisasi resesi ekonomi adalah soal ketahanan pangan. Karena itu, Gus Muhaimin mendorong pemerintah agar memprioritaskan upaya memperkuat ketahanan pangan nasional.

#gaspoll #GusMuhaiminAsikPoll #CakImin #KetahananPangan https://t.co/6bTuS3Y63G",gaspoll2024,in
2022-11-07 11:49:30+00:00,1589585833879035906,"Katanya taun 2023 Resesi (Krisis ekonomi global) disaat orang-orang sibuk ngumpulin dana darurat untuk 2023, saya sibuk mikirin,besok bisa makan ngga ya?",duabelasdotco,in
2022-11-07 10:59:19+00:00,1589573202702917632,Banggar DPR: Ekonomi Kian Bangkit di Tengah Ancaman Resesi 2023 https://t.co/ZeEQ0hToUS,beritasampit1,in
2022-11-07 10:59:16+00:00,1589573190535335939,Banggar DPR: Ekonomi Kian Bangkit di Tengah Ancaman Resesi 2023 https://t.co/0bqXntQS5G,infoKALTENG,in
2022-11-07 10:59:13+00:00,1589573180892610562,Banggar DPR: Ekonomi Kian Bangkit di Tengah Ancaman Resesi 2023 https://t.co/1dVcvLh1qj,beritasampit_id,in
2022-11-07 10:32:05+00:00,1589566349818630146,Banggar DPR Optimis Ekonomi Nasional Tetap Tumbuh di Tengah Ancaman Resesi 2023 https://t.co/80S79F9aq2,jurnascom,in
2022-11-07 10:21:50+00:00,1589563772301381633,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/f7G8x3j4yP",Pdemokratkabsrg,in
2022-11-07 10:14:03+00:00,1589561812554747904,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/KkXFOQugvs",BakomstraL,in
2022-11-07 10:11:16+00:00,1589561114580647937,"APBD 2023 hrs bs mengantisipasi dampak resesi ekonomi, yg diduga bakal menerjang seluruh penjuru dunia. 
#DemokratPilihanRakyat
AHY Politikus Mendunia 
 #2024DemokratKuat
 https://t.co/1uoT3CkMcm",KartinaSukawati,in
2022-11-07 10:08:46+00:00,1589560484474523649,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/a7AkfBGpjf",Darma2711,in
2022-11-07 09:51:48+00:00,1589556211674148864,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/LPHby5rECD",DemokratE2L,in
2022-11-07 09:51:39+00:00,1589556177591205888,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/uOVyq4a7jY",BakomstraTGalek,in
2022-11-07 09:49:54+00:00,1589555736929263618,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/YkKqxfOhyK",bakomstrasulsel,in
2022-11-07 09:36:25+00:00,1589552342537744384,"APBD 2023 hrs bs mengantisipasi dampak resesi ekonomi, yg diduga bakal menerjang seluruh penjuru dunia. 
#DemokratPilihanRakyat
AHY Politikus Mendunia 
 #2024DemokratKuat
49. https://t.co/1a93od37nm",PetrukTobat,in
2022-11-07 09:19:01+00:00,1589547961968918528,"APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #DemokratPilihanRakyat AHY Politikus Mendunia https://t.co/MRteRljAi4",teukuguntara,in
2022-11-07 08:48:41+00:00,1589540328255926272,Saya rasa gausa takut resesi 2023 soalnya pake ekonomi pro mod apk alias ekonom indo udah top top minusnya indo cuma 1 yakni orang2 yang live tiktok minta beras gajelas padahal sehat jasmani rohani mending dijegurno nak kali,vrqrbb,in
2022-11-07 08:01:31+00:00,1589528461177126912,"Isu resesi ekonomi di 2023 kian merebak. Lantas, apa saja ya yang mesti dilakukan supaya tak konsumtif di tengah potensi resesi? Cari tahu tipsnya di infografis berikut, yuk! 👀🙌🏻 #focus #antreiphone14 #infog https://t.co/0QjmDneZuH https://t.co/d8OGdEiK45",kumparan,in
2022-11-07 06:10:37+00:00,1589500549271293952,"""APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. postur anggaran yang harus lebih banyak memberikan perhatian untuk pelaku UMKM."" - Mujiyono - https://t.co/S8HbWChxlZ",Demokrat_TV,in
2022-11-07 04:49:03+00:00,1589480022569791488,"Pertumbuhan ekonomi ini Sekaligus menyumpal mulut orang2 yang menggemborkan :
""RESESI,2023 GELAP,KRISIS EKONOMI DAN ISTILAH MENAKUTKAN LAINNYA""",U_RamlanGinting,in
2022-11-07 04:07:02+00:00,1589469448129638400,"Gubernur Jawa Barat Mochamad @ridwankamil mengajak paguyuban Bundo Kanduang Rantau Jabar bersinergi dengan warga tanah Pasundan dalam menjaga pertumbuhan ekonomi dari ancaman resesi 2023.

https://t.co/wYsyTsJ2D5",Sobat_Juara,in
2022-11-07 03:02:22+00:00,1589453177551982593,"PT Bukalapak com Tbk  (BUKA) yang mencatatkan kinerja positif optimistis bisa bertahan dalam jangka waktu hingga 25 tahun ke depan meski menghadapi ancaman resesi ekonomi global pada 2023.
Selengkapnya
https://t.co/1GV5Y7zU7G",theiconomic,in
2022-11-06 14:19:05+00:00,1589261091259174912,"RAMALAN Nostradamus: Tahun 2023 Terjadi Perang Besar, Terbunuhnya Vladimir Putin hingga Resesi Ekonomi
#Peramal
#Tahun2023
#Ramalan2023 
@SapawargaSby
@e100ss
https://t.co/UtTRFU2WPc",zona_raya,in
2022-11-06 13:17:19+00:00,1589245545792798720,"Makasih banget yah yang selalu repeat order ke aku. Ditengah isu-isu menuju resesi ekonomi 2023, Corona (lagi) di Wuhan sesi 2, BBM naik, dll tetap rejeki senantiasa mengalir, thanks God.",AndrianaAmelia2,in
2022-11-06 12:09:53+00:00,1589228577287208960,"Ancaman PHK di Tengah Isu Resesi Ekonomi 2023
https://t.co/qOWubG08gd",telisik_id,in
2022-11-06 11:33:13+00:00,1589219349507997696,"Kenaikan harga BBM jelas berdampak pd sendi2 ekonomi. Inflasi &amp; resesi global didepan mata. Yg merasakan pedihnya masyarakat. @PDemokrat selalu berjuang guna meminimalisir dampak buruknya ekonomi.
Salah satunya ketua DPD Demokrat Jakarta, mas @RAMujiyono dlm pembahasan APBD 2023 https://t.co/jgPSCVslZ2",PDemokratjkt,in
2022-11-06 10:28:30+00:00,1589203060932612096,"Kalo deeptalknya ngomongin kenaikan bbm, perang dagang, rumor resesi ekonomi 2023 ga dulu 🤝 https://t.co/wwSxI6WMmQ",peachyxcream,in
2022-11-06 09:13:12+00:00,1589184111750836225,"Menteri Perindustrian Agus Gumiwang Kartasasmita mengatakan pemerintah akan memberikan insentif dan stimulus pada pelaku industri sebagai upaya mengantisipasi dampak resesi global yang diprediksi terjadi pada 2023.

Jokowi Gaspoll Pemulihan Ekonomi https://t.co/C5nOcwrRNl",opiik_piss,in
2022-11-06 08:07:51+00:00,1589167663842234368,"Wakil Menteri Keuangan Suahasil Nazara optimistis ekonomi Indonesia tahun 2022 tetap tumbuh positif meski di tengah ancaman resesi global. Kondisi perekonomian tahun ini yang positif membuat pemerintah yakin pertumbuhan ekonomi tahun 2023 capai 5,3%. https://t.co/2x4KbphUhN",carepucuk,in
2022-11-06 08:02:37+00:00,1589166349783552001,"Kepada orang kaya di seluruh Indonesia, ada pesan nih dari Kepala Staf Kepresidenan Pak Moeldoko. Belio minta semua orang kaya di negara ini untuk terus belanja biar ekonomi kita tahun 2023 baik-baik aja. 

#kuyid #moeldoko #ekonomi #resesi #resesi2023
https://t.co/VU6E2E6aDl",kuydotid,in
2022-11-06 05:31:08+00:00,1589128227943223296,"3. Meski Dibayangi Resesi, Pemerintah Yakin Ekonomi 2023 Cerah https://t.co/rTI7X4B1fs",Beritasatu,in
2022-11-06 02:22:51+00:00,1589080841988485120,"Ancaman Resesi 2023 terus menerus didengungkan menjadi teror massa yang menakutkan....disisi lain ekskalasi politik Pemilu terus dipanaskan menuju titik didih....dua kutub yg bertolakbelakang...resesi menuju kebangkrutan ekonomi, pemilu membuka penghamburan uang....jangan2 ...",temanmerah,in
2022-11-06 02:04:52+00:00,1589076319069167618,"PT Food Station Tjipinang Jaya, fokus memperkuat cadangan pangan prioritas untuk mengantisipasi ancaman krisis pangan dan resesi ekonomi, pada 2023 nanti.

#BacadiBJ
#BeritaJakarta
#DKIJakarta
#JAKI
#WeLoveJakarta

https://t.co/ISP0khKTeW",BeritaJakarta,in
2022-11-06 01:34:04+00:00,1589068566795616257,KOMPAS-UI Bicarakan Kebangkitan Ekonomi di Tengah Ancaman Resesi 2023 https://t.co/Um7j773ZXF #EkonomiIndonesia #Jokowi #KompasUI https://t.co/BXCvJGjRQ2,Beritabaruco,in
2022-11-05 12:48:55+00:00,1588876010803859457,"Menjelang 2023 konstelasi politik semakin meningkat sementara bayang2 resesi ekonomi dunia membayangi. Kita cuma bisa berharap para kandidat pilpress berikut pendukungnya mau memahami kondisi tsb dan tdk menjadikannya komoditi politik sesaat, semoga 🙏",sangkalacambang,in
2022-11-05 12:34:24+00:00,1588872358324232193,2023 Resesi Ekonomi? 2023 justru akan banyak OKB-OKB baru bermunculan setelah 'Big Crash' yang sering digembar-gemborkan oleh Para Elite,FajarCahyono001,in
2022-11-05 11:31:08+00:00,1588856436075134976,Benarkah 2023 Indonesia Gelap Gulita Karena Resesi dan Ekonomi Hancur? Ini Perhitungan Primbon Jawa https://t.co/PM3dFZU4Ii,showbizindocom,in
2022-11-05 11:08:18+00:00,1588850690742693889,@SHVTHEFCK ngebahas apakah 2023 indonesia beneran resesi ekonomi,anxxoul,in
2022-11-05 08:12:11+00:00,1588806369989496832,"Adanya ancaman resesi ekonomi global di tahun 2023 membutuhkan pemimpin Indonesia yg nantinya memiliki jaringan bisnis dan mengetahui seluk beluk perdagangan internasional yg dalam hal ini swmua ada di Menteri BUMN @erickthohir.

#BangkitBersamaET https://t.co/VQNVQiokKn",Nailazaara__,in
2022-11-05 07:21:34+00:00,1588793631397511170,nakut nakutin bakal ada resesi 2023 ekonomi sulit lah ini lah itulah gak inget apa ya kita punya Allah SWT,robbyaldrian,in
2022-11-05 06:15:00+00:00,1588776877174530048,Fahd A Rafiq Berikan 8 Solusi Untuk Menghadapi Resesi Ekonomi di tahun 2023 https://t.co/gW0GNh5Jxs,PakuanPos,in
2022-11-05 02:39:39+00:00,1588722685487435776,"Meski Dibayangi Resesi, Pemerintah Yakin Ekonomi 2023 Cerah https://t.co/0gpdHPGK80",Beritasatu,in
2022-11-05 02:30:00+00:00,1588720254867341312,"Direktur Eksekutif Segara Institut, Piter Abdullah optimistis kondisi ekonomi Indonesia masih cukup baik dan mampu bertahan menghadapi resesi global yang diprediksi terjadi pada 2023. 

https://t.co/p9BGemgZMl",TirtoID,in
2022-11-04 18:12:13+00:00,1588594984311476224,@mardigu024 Renungkanlah... Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun ingin membuat kekacauan karena bila kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023. Ada yg tugasnya sok jadi ahli ekonomi. Ada juga yg menciptakan kerusuhan...,1254Abp,in
2022-11-04 18:07:10+00:00,1588593714527887360,"@HelmiFelis_ Renungkanlah... dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in
2022-11-04 18:05:37+00:00,1588593321471246336,"@Humaira922 @MprAldo Intinya gini dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in
2022-11-04 14:29:20+00:00,1588538894760509445,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/L1SsZFHqIW",JarrFajarr_,in
2022-11-04 13:56:38+00:00,1588530662289588226,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/klb0roJUQN",Riaarjiani,in
2022-11-04 13:52:22+00:00,1588529588887748609,"Antara lain penanggulangan banjir, penanganan kemacetan dan antisipasi resesi ekonomi.

Sebagai Ketua Badan Anggaran, saya telah mengawal pembahasan selama empat hari, memastikan ketiga program prioritas itu terbentuk sebagai struktur kegiatan anggaran di tahun 2023.",PrasetyoEdi_,in
2022-11-04 13:48:34+00:00,1588528635526664193,"Pemerintah akan kembali menggelontorkan insentif dan stimulus kepada pelaku industri sebagai upaya mengantisipasi dampak resesi global yang diprediksi terjadi pada 2023

Jokowi Gas Pol Pemulihan Ekonomi https://t.co/qe4G3FDPuc",yulitasaarii___,in
2022-11-04 12:41:17+00:00,1588511703880601600,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/M4e4BJLJeN",Tribun_Solo,in
2022-11-04 11:17:32+00:00,1588490626324402176,"@SahLeoSin @DokterTifa Berfikir positif itu baik untuk keutuhan NKRI... Kalo tifa itu maunya Indonesia caos, keinginannya hancurnya ekonomi akhirnya resesi 2023 terujud di Indonesia. Jahat bener kaum mereka yg selalu pesimis dan tak ingin Indonesia lebih maju lagi...",1254Abp,in
2022-11-04 11:02:56+00:00,1588486952143228930,DPRD DKI Desak BUMD Pangan Jakarta Punya Jurus Jitu Hadapi Resesi Ekonomi 2023 https://t.co/YEh3MbBuJ2,Zyanpatra,in
2022-11-04 10:29:43+00:00,1588478590303473669,"akhir tahun isu-nya ngeri2 yaa. apalagi tahun 2023 mengadapi resesi ekonomi, riskan juga kalo ga punya tabungan apalagi ga punya pekerjaan. mending persiapkan dari sekarang, syukur2 ga terjadi bisa di pake tuh tabungannya buat resepsi.",sadboy02007582,in
2022-11-04 09:59:11+00:00,1588470908326662146,"Dpt bisikan...2023 resesi ekonomi,kekacauan,huru hara...sidang mpr...oleh mprs...satriyo piningit turun gunung....pemilu 2024 ditunda???",egpuptoyou,in
2022-11-04 09:36:02+00:00,1588465082694266880,"Ketua DPRD Komisi A sekaligus Ketua DPD @PDemokratjkt @RAMujiyono dlm rapat APBD 2023 memberikan perhatian lebih byk pada pelaku UMKM untuk mengantisipasi dampak resesi ekonomi .

@AgusYudhoyono 
@RAMujiyono 
@PDemokratjkt
#Pemimpinperubahandanperbaikan https://t.co/MSRWQ89ZWv",Wastaniekosusi2,in
2022-11-04 08:54:26+00:00,1588454615019769857,"Woi tod... 
Kelen kalau bahas ekonomi... Ekonomi aja dah... Gausah ngurusin habib sama ulama yg mau dema-demo begituan. 

Indo mau resesi 2023 tapi yg dibahas cuma Anies-HRS-FPI doang? Segitu bencinya, atau Islamoph0bic kalian? 

@WartaEkonomi sajiin berita kok berat sblh? 👍",BagindaYornAOV,in
2022-11-04 08:50:00+00:00,1588453496365293568,"""APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. Postur anggaran yang harus lebih banyak memberikan perhatian untuk pelaku UMKM.""

Mujiyono
Ketua DPD Demokrat DKI Jakarta https://t.co/ivvCUPKyFo",PDemokrat,in
2022-11-04 08:30:00+00:00,1588448463762620417,"Kepala Staf Kepresidenan Moeldoko meminta masyarakat tidak perlu khawatir meski Indonesia dan negara lain diperkirakan bakal mengalami resesi pada tahun 2023.

Moeldoko mengatakan, masyarakat sebaiknya tetap membelanjakan uangnya agar roda ekonomi tetap bergerak.

#SmartNews https://t.co/sFBM6NlCYI",RadioSmartFM,in
2022-11-04 08:05:48+00:00,1588442373092421632,"Siapa yang penasaran bagaimana peran ekonomi syariah menghadapi RESESI ekonomi 2023??🤯🤯 yukss daftar kajian kontemporer ugm_fess
🗓 Sabtu, 5 November 2022
⏰ 12.45-14.45 WIB https://t.co/TqkK9bK3JS",UGM_FESS,in
2022-11-04 06:20:59+00:00,1588415998251905024,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi.
#HargaBahanPokok
#BahanPokokStabil
#StockBahanPokok
#BBMTerkendali https://t.co/jqPRWL1dZ7",Agil_Putra97,in
2022-11-04 05:46:02+00:00,1588407202296971264,"kebebasan ekonomi adalah kalau aku bisa tanpa beban ngetwit:
2023 resesi saatnya PO SHF Black Sun dan SHF Shin Kamen Rider!!!",onigiridesu_ok,in
2022-11-04 05:39:16+00:00,1588405496075034624,"Tepis Resisi 2023, KSP Sebut Ekonomi Indonesia Mampu Bertahan di Tengah Ancaman Resesi Dunia https://t.co/PRcjKMjRDP",Indopolitika,in
2022-11-04 05:39:03+00:00,1588405445064294400,"Tepis Resisi 2023, KSP Sebut Ekonomi Indonesia Mampu Bertahan di Tengah Ancaman Resesi Dunia https://t.co/PRcjKMC0RX via @Indopolitika",Indopolitika,in
2022-11-04 05:10:57+00:00,1588398373224472576,Ekonomi Indonesia Pada 2023 Diprediksi Aman Dari Resesi https://t.co/8Z1aQUViRk,NadiaZzz90,in
2022-11-04 03:17:56+00:00,1588369931007315969,Info loker gaes yang ga terdampak resesi ekonomi 2023. 🙂🙏,hubaaaiii,in
2022-11-04 03:15:33+00:00,1588369330726907904,"@worksfess Keknya emng dia mau phk massal tapi caranya mendzalimi pegawainya. Alias mencari kesalahan, soalnya ada resesi ekonomi 2023. Aku aja ini siap siap mencari kerja takut di cut off xixixixix",hubaaaiii,in
2022-11-04 03:00:24+00:00,1588365518112980992,Moeldoko: Ekonomi Indonesia mampu bertahan di tengah potensi resesi dunia 2023 https://t.co/VQxBdqtxu6,antaramakassar,in
2022-11-04 01:31:40+00:00,1588343187348783105,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi
.
#HargaBahanPokok
#BahanPokokStabi
#StockBahanPokok
#BBMTerkendali https://t.co/diSFuXsuH8",RismaII4,in
2022-11-04 01:21:54+00:00,1588340728320737285,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi
.
#HargaBahanPokok
#BahanPokokStabi
#StockBahanPokok
#BBMTerkendali https://t.co/c9Q4TMCDQx",RismaII4,in
2022-11-04 01:08:13+00:00,1588337287179694080,Indonesia Bisa Jadi Episentrum Pertumbuhan di Tengah Ancaman Resesi Global 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/IIRlV7YYvf,okezonenews,in
2022-11-04 00:42:41+00:00,1588330861149446145,"Ancaman Resesi 2023, Apa Strategi Bank Digital? #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/fs0GwTq7bN",okezonenews,in
2022-11-03 15:28:20+00:00,1588191352495702016,Ngelamun dikit eh kepikiran resesi ekonomi 2023,kepunxx,in
2022-11-03 14:51:17+00:00,1588182029350629377,"ekonomi UK suram, resesi sampai paling cepet tengah 2023.
ekonomi Indonesia melambat, tapi ga sampe resesi.

hore ..",andrybrew,in
2022-11-03 14:34:51+00:00,1588177892952854528,Tahun 2023 nanti isunya bakal ada resesi ekonomi. Tapi #Aquarius gak perlu cemas. Krn mengalami resesi asmara udah biasa bagi kita. Yegak?,KabarAquarius,in
2022-11-03 14:20:55+00:00,1588174389186826241,"[THE RECESSION]

Pagi Sipil!

International Monetary Fund atau IMF meramalkan bahwa di tahun 2023 akan terjadi resesi dunia karena tiga negara terkuat sedang mengalami penurunan pertumbuhan ekonomi. Lantas, apakah Indonesia akan turut mengalami resesi? https://t.co/nafN75QcsV",IMSFTUI,in
2022-11-03 11:54:01+00:00,1588137417839722496,"JK Yakin Indonesia Kebal Resesi Ekonomi 2023, Ini Indikatornya https://t.co/mgpzUHZHBU",hajinewsonline,in
2022-11-03 10:45:00+00:00,1588120050149781505,"Resesi tahun 2023 akankah seseram itu?😥 ternyata nih, Indonesia masih mengalami pertumbuhan 5% loh menurut Menteri BUMN Bapak Erick.✨

kata mimin sih, kita bisa mengurangi rasa khawatif tersebut dengan kita tetap waspada + bertindak positif ya sobat bisnis!🤩

#resesi #ekonomi",bisnis_miracle,in
2022-11-03 10:16:52+00:00,1588112969761951745,"Kabar Resesi 2023 bener"" bikin overthinking ga sih😭 Bakal bnyk bgt yg ngerasain dampak ekonomi pastinya dari resesi ini, termasuk gen Z yang nantinya bakal terjun ke dunia kerja. 

Wahai gen Z, yuk belajar dampak &amp; cara siapin diri dari resesi 2023 mendatang!👇

[A Thread] https://t.co/9F7oDQtdKe",atmaindonesia,in
2022-11-03 05:52:03+00:00,1588046326679613441,"Keyakinan JK Indonesia Kebal Resesi Ekonomi 2023, Ini Indikatornya https://t.co/ohnHc5qB5q",Bisniscom,in
2022-11-03 05:15:00+00:00,1588037001932165120,"Dinas Tenaga Kerja dan Transmigrasi (Disnakertrans) Kabupaten Cianjur akan mengantisipasi dan menanggulangi adanya isu resesi ekonomi global 2023. Disnaker juga akan lakukan diskusi dengan steakholder.
https://t.co/PUHi7aufzQ",cianjurekspres,in
2022-11-03 04:40:33+00:00,1588028332821839872,"Nomura Holdings mengatakan pihaknya memperkirakan ekonomi Eropa akan mulai berkontraksi selama paruh kedua 2022 dan resesi berlanjut hingga musim panas 2023, dgn total penurunan 1,7% dari PDB. Inggris, yg telah meninggalkan UE, tidak akan terhindar, dan PDB-nya akan turun 1,5%.",Vendra_Deje,in
2022-11-03 04:19:53+00:00,1588023131272544256,"Peluang Pemulihan Ekonomi di Tengah Ancaman Resesi 2023
#MTVNAD https://t.co/7vCorGABkA",Metro_TV,in
2022-11-03 04:17:59+00:00,1588022653591363584,"Peluang Pemulihan Ekonomi di Tengah Ancaman Resesi 2023
#MedcomAd https://t.co/WstpU4GLsO",medcom_id,in
2022-11-03 01:06:35+00:00,1587974488892637186,"Simpang siur di 2023 akn mengalami inflasi global, akar persoalan adalah amrik, niat baik dalam produksi melipat gandakan cuan di pandemi agar rakyatnya tdk mengalami resesi ekonomi, resultanya membuat hampir seluruh negara berkembang goyang, apalagi negara yg ekonominya stagnan.",alamteGarr,in
2022-11-03 00:44:27+00:00,1587968917678395393,"@liputan6dotcom Simpang siur di 2023 akn mengalami inflasi global, akar persoalan adalah amrik, niat baik dalam produksi melipat gandakan cuan di pandemi agar rakyatnya tdk mengalami resesi ekonomi, resultanya membuat hampir seluruh negara berkembang goyang, apalagi negara yg ekonominya stagnan.",alamteGarr,in
2022-11-03 00:27:46+00:00,1587964718559662081,"Tumben nggak panik Pak

Jangan Panik! JK: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/l2iW4D5Hk7",arissuwandi,in
2022-11-02 23:26:07+00:00,1587949202646061056,"Setidaknya, ada tiga program yang diprioritaskan dalam KUA-PPAS APBD 2023. Yakni, penanggulangan banjir, penuntasan kemacetan dan antisipasi resesi ekonomi.

#DemokratPerjuangkanHarapanRakyat
@AgusYudhoyono
@RAMujiyono

https://t.co/r1f5ajuMc8",PDemokratjkt,in
2022-11-02 22:49:30+00:00,1587939987382710273,"Tahun 2023 Resesi Ekonomi, Masyarakat Desa Bagaimana? https://t.co/0AJSU5z3vV lewat @BUM_Desa",AlisyahbanaApi,in
2022-11-02 21:37:15+00:00,1587921807692046337,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/VxygITJpgB",NinoSanada,in
2022-11-02 17:35:28+00:00,1587860961175576576,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/bougIQ0Bxd",Tn_Roterdam,in
2022-11-02 17:10:26+00:00,1587854658848325632,"Dalam sebuah wawancara dengan The New York Times , Gourinchas mengatakan IMF memperkirakan 
""sekitar sepertiga dari ekonomi global berada dalam resesi teknis""

—didefinisikan sebagai dua kuartal berturut-turut dari kontraksi ekonomi—pada tahun 2023.

https://t.co/p1BzQMuWFa",ilbasugih,in
2022-11-02 15:01:08+00:00,1587822122499731463,Ini Sektor Usaha yang Diprediksi Aman dari Resesi Ekonomi 2023 https://t.co/6PeWvCW3vZ https://t.co/sFEF90OJYo,Fortune_IDN,in
2022-11-02 14:56:32+00:00,1587820964481748992,Jusuf Kalla: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/szVk83aBTZ,soloposdotcom,in
2022-11-02 13:30:26+00:00,1587799293490266112,"@RAMujiyono menyoroti agar APBD DKI Jakarta 2023 harus bisa mengantisipasi dampak Resesi ekonomi yang diduga bakal menerjang seluruh penjuru dunia.

#DemokratPerjuangkanHarapanRakyat
@AgusYudhoyono

https://t.co/jVrIAyB2r6",PDemokratjkt,in
2022-11-02 13:27:11+00:00,1587798477656186880,"tau tau ditanya orang mengenai tips menghadapi resesi tahun 2023.

hmmm...

saran gue adalah, bantu ekonomi di sekitar untuk berputar.
kurangin jajan di intr brand
Beli sayur di pasar

stop beli kaos di gerai fast fashion, beli aja kaos band lokal",deathrockstar,in
2022-11-02 12:57:38+00:00,1587791039456104448,"Potensi Pemilu Ditunda Karena Resesi, Wasekjen Demokrat Bilang Indonesia Butuh Pemimpin untuk Keluar dari Kegelapan https://t.co/EjGZYt4z6X #JansenSitindaon #PemiluDitunda #ResesiEkonomi2023 #WasekjenDemokrat",fajaronline,in
2022-11-02 12:50:05+00:00,1587789139227082754,Jangan Panik! JK: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/5ySoLf4dHY,Bisniscom,in
2022-11-02 12:31:05+00:00,1587784358081200131,JK: Ekonomi Indonesia Kebal dari Resesi Global 2023! https://t.co/MLUzszu31P,Bisniscom,in
2022-11-02 11:16:35+00:00,1587765609378766850,"KSPI Tanggapi Isu Resesi 2023 Sebagai Provokasi: JAKARTA – Para menteri ekonomi dikecam Presiden Konfederasi Serikat Pekerja Indonesia (KSPI), Said Iqbal terkait ancaman resesi global 2023 dan menganggap hal itu sebagai… https://t.co/dUq7iitSs0 #Ekonomi #KSPI #MenteriKeuangan",RakyatdotNews,in
2022-11-02 10:45:40+00:00,1587757830894800897,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/c1F9uG9F3O",ryorossi4689,in
2022-11-02 10:43:37+00:00,1587757315289407489,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/HQoUO2j1yW",husinmunir27,in
2022-11-02 10:28:05+00:00,1587753406298750977,@txtdarionlshop Apa itu resesi ekonomi taun 2023? Ni aja koment orang2 pada beli sepatu sampe jutaan.,preman_kalem,in
