Datetime,Tweet Id,Tweet,Username,Language
2022-11-05 02:39:39+00:00,1.5887226854874358e+18,"Meski Dibayangi Resesi, Pemerintah Yakin Ekonomi 2023 Cerah https://t.co/0gpdHPGK80",Beritasatu,in
2022-11-05 02:30:00+00:00,1.5887202548673413e+18,"Direktur Eksekutif Segara Institut, Piter Abdullah optimistis kondisi ekonomi Indonesia masih cukup baik dan mampu bertahan menghadapi resesi global yang diprediksi terjadi pada 2023. 

https://t.co/p9BGemgZMl",TirtoID,in
2022-11-04 18:12:13+00:00,1.5885949843114762e+18,@mardigu024 Renungkanlah... Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun ingin membuat kekacauan karena bila kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023. Ada yg tugasnya sok jadi ahli ekonomi. Ada juga yg menciptakan kerusuhan...,1254Abp,in
2022-11-04 18:07:10+00:00,1.5885937145278874e+18,"@HelmiFelis_ Renungkanlah... dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in
2022-11-04 18:05:37+00:00,1.5885933214712463e+18,"@Humaira922 @MprAldo Intinya gini dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in
2022-11-04 14:29:20+00:00,1.5885388947605094e+18,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/L1SsZFHqIW",JarrFajarr_,in
2022-11-04 13:56:38+00:00,1.5885306622895882e+18,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/klb0roJUQN",Riaarjiani,in
2022-11-04 13:52:22+00:00,1.5885295888877486e+18,"Antara lain penanggulangan banjir, penanganan kemacetan dan antisipasi resesi ekonomi.

Sebagai Ketua Badan Anggaran, saya telah mengawal pembahasan selama empat hari, memastikan ketiga program prioritas itu terbentuk sebagai struktur kegiatan anggaran di tahun 2023.",PrasetyoEdi_,in
2022-11-04 13:48:34+00:00,1.5885286355266642e+18,"Pemerintah akan kembali menggelontorkan insentif dan stimulus kepada pelaku industri sebagai upaya mengantisipasi dampak resesi global yang diprediksi terjadi pada 2023

Jokowi Gas Pol Pemulihan Ekonomi https://t.co/qe4G3FDPuc",yulitasaarii___,in
2022-11-04 12:41:17+00:00,1.5885117038806016e+18,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/M4e4BJLJeN",Tribun_Solo,in
2022-11-04 11:17:32+00:00,1.5884906263244022e+18,"@SahLeoSin @DokterTifa Berfikir positif itu baik untuk keutuhan NKRI... Kalo tifa itu maunya Indonesia caos, keinginannya hancurnya ekonomi akhirnya resesi 2023 terujud di Indonesia. Jahat bener kaum mereka yg selalu pesimis dan tak ingin Indonesia lebih maju lagi...",1254Abp,in
2022-11-04 11:02:56+00:00,1.588486952143229e+18,DPRD DKI Desak BUMD Pangan Jakarta Punya Jurus Jitu Hadapi Resesi Ekonomi 2023 https://t.co/YEh3MbBuJ2,Zyanpatra,in
2022-11-04 10:29:43+00:00,1.5884785903034737e+18,"akhir tahun isu-nya ngeri2 yaa. apalagi tahun 2023 mengadapi resesi ekonomi, riskan juga kalo ga punya tabungan apalagi ga punya pekerjaan. mending persiapkan dari sekarang, syukur2 ga terjadi bisa di pake tuh tabungannya buat resepsi.",sadboy02007582,in
2022-11-04 09:59:11+00:00,1.5884709083266621e+18,"Dpt bisikan...2023 resesi ekonomi,kekacauan,huru hara...sidang mpr...oleh mprs...satriyo piningit turun gunung....pemilu 2024 ditunda???",egpuptoyou,in
2022-11-04 09:36:02+00:00,1.588465082694267e+18,"Ketua DPRD Komisi A sekaligus Ketua DPD @PDemokratjkt @RAMujiyono dlm rapat APBD 2023 memberikan perhatian lebih byk pada pelaku UMKM untuk mengantisipasi dampak resesi ekonomi .

@AgusYudhoyono 
@RAMujiyono 
@PDemokratjkt
#Pemimpinperubahandanperbaikan https://t.co/MSRWQ89ZWv",Wastaniekosusi2,in
2022-11-04 08:54:26+00:00,1.5884546150197699e+18,"Woi tod... 
Kelen kalau bahas ekonomi... Ekonomi aja dah... Gausah ngurusin habib sama ulama yg mau dema-demo begituan. 

Indo mau resesi 2023 tapi yg dibahas cuma Anies-HRS-FPI doang? Segitu bencinya, atau Islamoph0bic kalian? 

@WartaEkonomi sajiin berita kok berat sblh? 👍",BagindaYornAOV,in
2022-11-04 08:50:00+00:00,1.5884534963652936e+18,"""APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. Postur anggaran yang harus lebih banyak memberikan perhatian untuk pelaku UMKM.""

Mujiyono
Ketua DPD Demokrat DKI Jakarta https://t.co/ivvCUPKyFo",PDemokrat,in
2022-11-04 08:30:00+00:00,1.5884484637626204e+18,"Kepala Staf Kepresidenan Moeldoko meminta masyarakat tidak perlu khawatir meski Indonesia dan negara lain diperkirakan bakal mengalami resesi pada tahun 2023.

Moeldoko mengatakan, masyarakat sebaiknya tetap membelanjakan uangnya agar roda ekonomi tetap bergerak.

#SmartNews https://t.co/sFBM6NlCYI",RadioSmartFM,in
2022-11-04 08:05:48+00:00,1.5884423730924216e+18,"Siapa yang penasaran bagaimana peran ekonomi syariah menghadapi RESESI ekonomi 2023??🤯🤯 yukss daftar kajian kontemporer ugm_fess
🗓 Sabtu, 5 November 2022
⏰ 12.45-14.45 WIB https://t.co/TqkK9bK3JS",UGM_FESS,in
2022-11-04 06:20:59+00:00,1.588415998251905e+18,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi.
#HargaBahanPokok
#BahanPokokStabil
#StockBahanPokok
#BBMTerkendali https://t.co/jqPRWL1dZ7",Agil_Putra97,in
2022-11-04 05:46:02+00:00,1.5884072022969713e+18,"kebebasan ekonomi adalah kalau aku bisa tanpa beban ngetwit:
2023 resesi saatnya PO SHF Black Sun dan SHF Shin Kamen Rider!!!",onigiridesu_ok,in
2022-11-04 05:39:16+00:00,1.5884054960750346e+18,"Tepis Resisi 2023, KSP Sebut Ekonomi Indonesia Mampu Bertahan di Tengah Ancaman Resesi Dunia https://t.co/PRcjKMjRDP",Indopolitika,in
2022-11-04 05:39:03+00:00,1.5884054450642944e+18,"Tepis Resisi 2023, KSP Sebut Ekonomi Indonesia Mampu Bertahan di Tengah Ancaman Resesi Dunia https://t.co/PRcjKMC0RX via @Indopolitika",Indopolitika,in
2022-11-04 05:10:57+00:00,1.5883983732244726e+18,Ekonomi Indonesia Pada 2023 Diprediksi Aman Dari Resesi https://t.co/8Z1aQUViRk,NadiaZzz90,in
2022-11-04 03:17:56+00:00,1.588369931007316e+18,Info loker gaes yang ga terdampak resesi ekonomi 2023. 🙂🙏,hubaaaiii,in
2022-11-04 03:15:33+00:00,1.588369330726908e+18,"@worksfess Keknya emng dia mau phk massal tapi caranya mendzalimi pegawainya. Alias mencari kesalahan, soalnya ada resesi ekonomi 2023. Aku aja ini siap siap mencari kerja takut di cut off xixixixix",hubaaaiii,in
2022-11-04 03:00:24+00:00,1.588365518112981e+18,Moeldoko: Ekonomi Indonesia mampu bertahan di tengah potensi resesi dunia 2023 https://t.co/VQxBdqtxu6,antaramakassar,in
2022-11-04 01:31:40+00:00,1.588343187348783e+18,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi
.
#HargaBahanPokok
#BahanPokokStabi
#StockBahanPokok
#BBMTerkendali https://t.co/diSFuXsuH8",RismaII4,in
2022-11-04 01:21:54+00:00,1.5883407283207373e+18,"Ekonomi Indonesia pada 2023 diprediksi aman dari resesi
.
#HargaBahanPokok
#BahanPokokStabi
#StockBahanPokok
#BBMTerkendali https://t.co/c9Q4TMCDQx",RismaII4,in
2022-11-04 01:08:13+00:00,1.588337287179694e+18,Indonesia Bisa Jadi Episentrum Pertumbuhan di Tengah Ancaman Resesi Global 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/IIRlV7YYvf,okezonenews,in
2022-11-04 00:42:41+00:00,1.5883308611494461e+18,"Ancaman Resesi 2023, Apa Strategi Bank Digital? #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/fs0GwTq7bN",okezonenews,in
2022-11-03 15:28:20+00:00,1.588191352495702e+18,Ngelamun dikit eh kepikiran resesi ekonomi 2023,kepunxx,in
2022-11-03 14:51:17+00:00,1.5881820293506294e+18,"ekonomi UK suram, resesi sampai paling cepet tengah 2023.
ekonomi Indonesia melambat, tapi ga sampe resesi.

hore ..",andrybrew,in
2022-11-03 14:34:51+00:00,1.5881778929528545e+18,Tahun 2023 nanti isunya bakal ada resesi ekonomi. Tapi #Aquarius gak perlu cemas. Krn mengalami resesi asmara udah biasa bagi kita. Yegak?,KabarAquarius,in
2022-11-03 14:20:55+00:00,1.5881743891868262e+18,"[THE RECESSION]

Pagi Sipil!

International Monetary Fund atau IMF meramalkan bahwa di tahun 2023 akan terjadi resesi dunia karena tiga negara terkuat sedang mengalami penurunan pertumbuhan ekonomi. Lantas, apakah Indonesia akan turut mengalami resesi? https://t.co/nafN75QcsV",IMSFTUI,in
2022-11-03 11:54:01+00:00,1.5881374178397225e+18,"JK Yakin Indonesia Kebal Resesi Ekonomi 2023, Ini Indikatornya https://t.co/mgpzUHZHBU",hajinewsonline,in
2022-11-03 10:45:00+00:00,1.5881200501497815e+18,"Resesi tahun 2023 akankah seseram itu?😥 ternyata nih, Indonesia masih mengalami pertumbuhan 5% loh menurut Menteri BUMN Bapak Erick.✨

kata mimin sih, kita bisa mengurangi rasa khawatif tersebut dengan kita tetap waspada + bertindak positif ya sobat bisnis!🤩

#resesi #ekonomi",bisnis_miracle,in
2022-11-03 10:16:52+00:00,1.5881129697619517e+18,"Kabar Resesi 2023 bener"" bikin overthinking ga sih😭 Bakal bnyk bgt yg ngerasain dampak ekonomi pastinya dari resesi ini, termasuk gen Z yang nantinya bakal terjun ke dunia kerja. 

Wahai gen Z, yuk belajar dampak &amp; cara siapin diri dari resesi 2023 mendatang!👇

[A Thread] https://t.co/9F7oDQtdKe",atmaindonesia,in
2022-11-03 05:52:03+00:00,1.5880463266796134e+18,"Keyakinan JK Indonesia Kebal Resesi Ekonomi 2023, Ini Indikatornya https://t.co/ohnHc5qB5q",Bisniscom,in
2022-11-03 05:15:00+00:00,1.588037001932165e+18,"Dinas Tenaga Kerja dan Transmigrasi (Disnakertrans) Kabupaten Cianjur akan mengantisipasi dan menanggulangi adanya isu resesi ekonomi global 2023. Disnaker juga akan lakukan diskusi dengan steakholder.
https://t.co/PUHi7aufzQ",cianjurekspres,in
2022-11-03 04:40:33+00:00,1.58802833282184e+18,"Nomura Holdings mengatakan pihaknya memperkirakan ekonomi Eropa akan mulai berkontraksi selama paruh kedua 2022 dan resesi berlanjut hingga musim panas 2023, dgn total penurunan 1,7% dari PDB. Inggris, yg telah meninggalkan UE, tidak akan terhindar, dan PDB-nya akan turun 1,5%.",Vendra_Deje,in
2022-11-03 04:19:53+00:00,1.5880231312725443e+18,"Peluang Pemulihan Ekonomi di Tengah Ancaman Resesi 2023
#MTVNAD https://t.co/7vCorGABkA",Metro_TV,in
2022-11-03 04:17:59+00:00,1.5880226535913636e+18,"Peluang Pemulihan Ekonomi di Tengah Ancaman Resesi 2023
#MedcomAd https://t.co/WstpU4GLsO",medcom_id,in
2022-11-03 01:06:35+00:00,1.5879744888926372e+18,"Simpang siur di 2023 akn mengalami inflasi global, akar persoalan adalah amrik, niat baik dalam produksi melipat gandakan cuan di pandemi agar rakyatnya tdk mengalami resesi ekonomi, resultanya membuat hampir seluruh negara berkembang goyang, apalagi negara yg ekonominya stagnan.",alamteGarr,in
2022-11-03 00:44:27+00:00,1.5879689176783954e+18,"@liputan6dotcom Simpang siur di 2023 akn mengalami inflasi global, akar persoalan adalah amrik, niat baik dalam produksi melipat gandakan cuan di pandemi agar rakyatnya tdk mengalami resesi ekonomi, resultanya membuat hampir seluruh negara berkembang goyang, apalagi negara yg ekonominya stagnan.",alamteGarr,in
2022-11-03 00:27:46+00:00,1.587964718559662e+18,"Tumben nggak panik Pak

Jangan Panik! JK: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/l2iW4D5Hk7",arissuwandi,in
2022-11-02 23:26:07+00:00,1.587949202646061e+18,"Setidaknya, ada tiga program yang diprioritaskan dalam KUA-PPAS APBD 2023. Yakni, penanggulangan banjir, penuntasan kemacetan dan antisipasi resesi ekonomi.

#DemokratPerjuangkanHarapanRakyat
@AgusYudhoyono
@RAMujiyono

https://t.co/r1f5ajuMc8",PDemokratjkt,in
2022-11-02 22:49:30+00:00,1.5879399873827103e+18,"Tahun 2023 Resesi Ekonomi, Masyarakat Desa Bagaimana? https://t.co/0AJSU5z3vV lewat @BUM_Desa",AlisyahbanaApi,in
2022-11-02 21:37:15+00:00,1.5879218076920463e+18,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/VxygITJpgB",NinoSanada,in
2022-11-02 17:35:28+00:00,1.5878609611755766e+18,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/bougIQ0Bxd",Tn_Roterdam,in
2022-11-02 17:10:26+00:00,1.5878546588483256e+18,"Dalam sebuah wawancara dengan The New York Times , Gourinchas mengatakan IMF memperkirakan 
""sekitar sepertiga dari ekonomi global berada dalam resesi teknis""

—didefinisikan sebagai dua kuartal berturut-turut dari kontraksi ekonomi—pada tahun 2023.

https://t.co/p1BzQMuWFa",ilbasugih,in
2022-11-02 15:01:08+00:00,1.5878221224997315e+18,Ini Sektor Usaha yang Diprediksi Aman dari Resesi Ekonomi 2023 https://t.co/6PeWvCW3vZ https://t.co/sFEF90OJYo,Fortune_IDN,in
2022-11-02 14:56:32+00:00,1.587820964481749e+18,Jusuf Kalla: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/szVk83aBTZ,soloposdotcom,in
2022-11-02 13:30:26+00:00,1.587799293490266e+18,"@RAMujiyono menyoroti agar APBD DKI Jakarta 2023 harus bisa mengantisipasi dampak Resesi ekonomi yang diduga bakal menerjang seluruh penjuru dunia.

#DemokratPerjuangkanHarapanRakyat
@AgusYudhoyono

https://t.co/jVrIAyB2r6",PDemokratjkt,in
2022-11-02 13:27:11+00:00,1.587798477656187e+18,"tau tau ditanya orang mengenai tips menghadapi resesi tahun 2023.

hmmm...

saran gue adalah, bantu ekonomi di sekitar untuk berputar.
kurangin jajan di intr brand
Beli sayur di pasar

stop beli kaos di gerai fast fashion, beli aja kaos band lokal",deathrockstar,in
2022-11-02 12:57:38+00:00,1.5877910394561044e+18,"Potensi Pemilu Ditunda Karena Resesi, Wasekjen Demokrat Bilang Indonesia Butuh Pemimpin untuk Keluar dari Kegelapan https://t.co/EjGZYt4z6X #JansenSitindaon #PemiluDitunda #ResesiEkonomi2023 #WasekjenDemokrat",fajaronline,in
2022-11-02 12:50:05+00:00,1.5877891392270828e+18,Jangan Panik! JK: Ekonomi Indonesia Kebal dari Resesi Global 2023 https://t.co/5ySoLf4dHY,Bisniscom,in
2022-11-02 12:31:05+00:00,1.5877843580812e+18,JK: Ekonomi Indonesia Kebal dari Resesi Global 2023! https://t.co/MLUzszu31P,Bisniscom,in
2022-11-02 11:16:35+00:00,1.5877656093787668e+18,"KSPI Tanggapi Isu Resesi 2023 Sebagai Provokasi: JAKARTA – Para menteri ekonomi dikecam Presiden Konfederasi Serikat Pekerja Indonesia (KSPI), Said Iqbal terkait ancaman resesi global 2023 dan menganggap hal itu sebagai… https://t.co/dUq7iitSs0 #Ekonomi #KSPI #MenteriKeuangan",RakyatdotNews,in
2022-11-02 10:45:40+00:00,1.587757830894801e+18,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/c1F9uG9F3O",ryorossi4689,in
2022-11-02 10:43:37+00:00,1.5877573152894075e+18,"Demokrat Jakarta: Pembahasan Anggaran DKI 2023, Harus Antisipasi Dampak Resesi Ekonomi https://t.co/HQoUO2j1yW",husinmunir27,in
2022-11-02 10:28:05+00:00,1.587753406298751e+18,@txtdarionlshop Apa itu resesi ekonomi taun 2023? Ni aja koment orang2 pada beli sepatu sampe jutaan.,preman_kalem,in
2022-11-02 10:04:50+00:00,1.5877475530632356e+18,"Sobat Medio, sempat dengar bahwa ekonomi dunia di 2023 akan mengalami ‘kegelapan’ akibat resesi? Gimana ya cara mempersiapkan diri untuk menghadapinya?

Cari tahu di #TwitterSpace malam ini pkl 19.00 WIB!

@mediobykgmedia @kontannews @kompascom @kompastv @kompasmuda @hariankompas https://t.co/BHWuzZoubp",mediobykgmedia,in
2022-11-02 07:41:13+00:00,1.587711413023228e+18,"Sobat Medio, sempat dengar bahwa ekonomi dunia di 2023 akan mengalami ‘kegelapan’ akibat resesi? Gimana ya cara mempersiapkan diri untuk menghadapinya?

Cari tahu di #TwitterSpace malam ini pkl 19.00 WIB!

@mediobykgmedia @kontannews @kompascom @kompastv @kompasmuda @hariankompas https://t.co/FS6kMQ8uIy",KompasTV,in
2022-11-02 04:11:47+00:00,1.5876587048409825e+18,"Ketua DPR Puan Maharani meminta pemerintah mewaspadai ancaman resesi ekonomi global yang diperkirakan terjadi pada 2023. Dan, dampaknya berimbas kepada kegiatan perekonomian nasional.
Selengkapnya 
https://t.co/O2TdKLmZen",theiconomic,in
2022-11-02 03:22:10+00:00,1.5876462185992888e+18,"Di tengah ancaman resesi dunia tahun 2023, Indonesia diprediksi mampu bertahan pada 2030. Bahkan Negeri Zamrud Khatulistiwa masuk dalam kekuatan lima besar ekonomi dunia sebagai negara terkaya dengan produk domestik bruto terbesar.

Baca selengkapnya https://t.co/wwUQ9xPLgq https://t.co/dkOG5lRFkN",sariagri_id,in
2022-11-02 02:19:16+00:00,1.5876303919884083e+18,Bupati Kendal menerangkan terlalu awal mengatakan adanya resesi ekonomi di Indonesia tahun 2023. Ini argumennya. https://t.co/syRgW7rGUt,detik_jateng,in
2022-11-02 02:04:03+00:00,1.587626559116284e+18,"6 Tips Hadapi Resesi Ekonomi Tahun 2023, Anak Muda Wajib Tahu https://t.co/THGNzMIXL3",VIVAcoid,in
2022-11-02 00:00:05+00:00,1.5875953627846656e+18,"Kondisi ekonomi dunia semakin tidak pasti &amp; dihadapkan pada tantangan ancaman resesi pada 2023.

Namun jangan terlalu panik, perekonomian Indonesia masih cukup sehat &amp; aman dari ancaman resesi. Tetapi, masih ada risiko resesi ekonomi yg dialami Indonesia, yakni sebesar 3%. https://t.co/y2VavOdUYu",anomalitrans,in
2022-11-01 23:25:22+00:00,1.5875866266407854e+18,"Kalau pun 2023 nggak ada resesi, tapi pasti resesi itu datang. Ntah di 2024, 2025, dst.

Karena itu konsekuensi dari ekonomi Kapitalisme, apalagi mayoritas kekayaan berada di sektor non-real.",BraveMuslimID,in
2022-11-01 18:41:51+00:00,1.5875152768446177e+18,@BinHamzah8 @RagilSemar ga sih bang. mngkin alasan yg tepat itu RESESI 2023. skrg kan di bangun narasi 2023 bakal ga baik2 saja. ekonomi lagi sulit keadaan geopolitik sdg panas nanti bs aja jd alasan buat nunda pemilu,iconbasics_,in
2022-11-01 14:30:03+00:00,1.5874519099670733e+18,"Ancaman Resesi 2023, Wamenkeu: Ekonomi Indonesia Masih Cukup Kuat https://t.co/Lf0iHvOsju",liputan6dotcom,in
2022-11-01 13:50:34+00:00,1.587441974470013e+18,"Influencer dan pengamat ekonomi indonesia : OMG INDONESIA AKAN RESESI PADA TAHUN 2023
me : omg recession incoming !! Bout to turn myself into a near depression age flapper",2milf2tropolis,in
2022-11-01 12:36:23+00:00,1.5874233065081242e+18,Investasi Ini Tetap Cuan di Tengah Bayangan Resesi Ekonomi 2023 https://t.co/n3CEZrhxIF,Zyanpatra,in
2022-11-01 12:32:03+00:00,1.5874222137327084e+18,"Resesi dan ketidakpastian ekonomi global kemungkinan terjadi pada 2023, bahkan sejumlah lembaga Internasional telah memperingatkan agar semua negara bersiap #investasi https://t.co/KA7irncGTB",jpnncom,in
2022-11-01 10:47:39+00:00,1.5873959397564908e+18,"Banyak banget sih waktu lu buat ngurusin hal entertainment, emang seberpengaruh apa sih?
Daripada ngurusin hal-hal seperti itu, mending lu belajar teori ekonomi dan bagaimana caranya settle di masa resesi ekonomi.

Jadi kalo 2023 beneran resesi, dampaknya bisa di minimalisir.",undrcvr_agent__,in
2022-11-01 10:11:40+00:00,1.587386884308992e+18,"Krisis ekonomi, tak terkecuali resesi dan juga triple crisis diperkirakan dialami banyak negara pada 2023 mendatang membuat banyak kekhawatiran. 
#Benefitsapp #EWA #earnedwageaccess #BebasKhawatir #Employeewellness #financialsolution #financialcrisis #triplecrisis https://t.co/Z8w9pTsJYI",benefits_app,in
2022-11-01 09:46:17+00:00,1.5873804981750047e+18,"Hadapi Ancaman Resesi Ekonomi 2023, Senator DKI Jakarta Ajak Generasi Muda Kreatif dan Inovatif 

 https://t.co/Wl5YGTC0P0",agusnonstop,in
2022-11-01 09:23:47+00:00,1.5873748357005967e+18,Resesi ekonomi 2023 sengaja dihembuskan agar ada alasan menunda pemilu. Sudah bisa dibaca skenarionya,batusangkak,in
2022-11-01 09:03:03+00:00,1.5873696173325148e+18,"Hadapi Ancaman Resesi Ekonomi 2023, Senator DKI Jakarta Ajak Generasi Muda Kreatif dan Inovatif 

 https://t.co/Wl5YGTC0P0",agusnonstop,in
2022-11-01 08:44:08+00:00,1.5873648554553098e+18,"3. Asian Development Bank (ADB) pada bulan September lalu juga telah memangkas proyeksi pertumbuhan ekonomi Indonesia pada tahun 2023 dari 5,2% menjadi 5%, namun demikian ADB juga memprediksikan Indonesia termasuk ke dalam negara yang akan terhindar dari resesi.",Ayunin___,in
2022-11-01 08:20:38+00:00,1.5873589447874028e+18,"Acep Darmawan : Perlu Jurus Khusus Siasati Resesi Ekonomi 2023 

 *https://t.co/VeWrJKOlBO* 
 _""enak dibaca asyik ditonton""_ 

 https://t.co/ApY3tzrY3V https://t.co/qlLf2oJkfH",Batamtvcom,in
2022-11-01 07:33:11+00:00,1.5873470017753784e+18,"Krisis Ekonomi 2023 diprediksi lebih parah dari Tahun 1998.

Akan ada pembahasan secara mendalam mengenai Resesi Global dengan Prof. Dr. Ir. Rokhmin Dahuri, MS hanya di Youtube Channel SAS Institute. https://t.co/dcAfSXdYvA",official_SASIns,in
2022-11-01 07:32:39+00:00,1.587346866735403e+18,Banyak yang merasa pesimis menatap resesi ekonomi tahun 2023 🙏😊🇮🇩 #resesi2023 #resesi #resesidunia #ekonomi https://t.co/zZuHQSeBJq,haberturkiye81,in
2022-11-01 06:30:23+00:00,1.5873312001880228e+18,"200 ribu pabrik di kawasan foxconn dishutdown mengikuti kebijakan zero covid policy PKC. Desain ini utk memutus rantai pasokan, sebuah cipta kondisi resesi ditahun  2023. Ekonomi dan perdagangan dunia akan mengalami Stagflasi akibat putus nya rantai pasokan. https://t.co/w8yKBv6quV",jandakembang78,in
2022-11-01 06:04:04+00:00,1.587324574047535e+18,"PT Reasuransi Indonesia Utama (Persero) atau Indonesia Re memiliki strategi dalam menghadapi dan mengantisipasi ancaman resesi ekonomi global yang diduga akan terjadi pada 2023.
Selengkapnya 
https://t.co/uUQm4pmh79",theiconomic,in
2022-11-01 05:15:09+00:00,1.5873122665670902e+18,"@RamliRizal Pak RR tolong pencerahannya di 2023 bagaimana situasi &amp; kondisi ekonomi kita, apakah kita bakal terkena resesi..?",UNajib4,in
2022-11-01 05:09:12+00:00,1.5873107679544893e+18,"@kamsahagyu Takut banget serius 🥲 mana 2023 issue resesi ekonomi waduh waduh.. pakde juga ada bilang, ekonomi gelap. Walah walah 😭🤲",rczaa,in
2022-11-01 04:45:06+00:00,1.5873047023911117e+18,Resesi Ekonomi 2023 apakah mungkin terjadi??,cupcozy,in
2022-11-01 04:28:16+00:00,1.5873004683129364e+18,"Ancaman terjadinya resesi mulai menghantui sejumlah negara pada tahun 2023 nanti. Jika kemerosotan ekonomi benar terjadi, bukan tidak mungkin hal tersebut akan memberikan dampak ke Indonesia. https://t.co/GejcOccVAB",thebuletin,in
2022-11-01 02:19:03+00:00,1.5872679469841244e+18,"Indonesia Terancam Resesi Ekonomi 2023, Kenali Penyebab dan Upaya Pencegahannya https://t.co/Bg57PA3Flg",haluanharian,in
2022-11-01 02:18:44+00:00,1.5872678663902085e+18,"Katanya tidak punya uang untuk subsidi BBM yang menggerakan ekonomi nasional, tetapi potensi pemasukan negara seperti ini digratiskan.

Ingat 2023 dunia Resesi dan tidak mungkin Indonesia terkena juga @PerekonomianRI @KemenkeuRI @jokowi",wongpinter2019,in
2022-11-01 01:18:15+00:00,1.5872526470565396e+18,2023 resesi ekonomi,moonlightgbl,in
2022-10-31 22:36:20+00:00,1.587211901536465e+18,2023 Tahun Resesi Ekonomi? JANGAN TAKUT masih ada Tuhan https://t.co/GpSDXsbp47,PastorGilbertL,in
2022-10-31 16:21:47+00:00,1.5871176422335242e+18,Mahasiswa Diminta Kreatif untuk Hadapi Resesi Ekonomi 2023 https://t.co/mCgPyP360n,sukardin76,in
2022-10-31 16:20:32+00:00,1.5871173243932713e+18,Mahasiswa Diminta Kreatif untuk Hadapi Resesi Ekonomi 2023 https://t.co/tXJe1hsOMo,sukardi22121625,in
2022-10-31 16:07:46+00:00,1.5871141115483955e+18,@WkwYayak @AndyHuskyyy Padahal lagi analisis resesi ekonomi 2023 hess,prabowodany,in
2022-10-31 14:25:07+00:00,1.5870882810443366e+18,Mahasiswa Diminta Kreatif untuk Hadapi Resesi Ekonomi 2023 https://t.co/BcPhzS0NcB,kabar6com,in
2022-10-31 13:20:54+00:00,1.5870721206094438e+18,Siapkan ikat pinggang kalian sering-seringlah puasa sunnah karna kita akan menghadapi resesi ekonomi global 2023-2024,CecepGoRBaceP_7,in
2022-10-31 11:53:52+00:00,1.587050217077031e+18,"Oleh sebab itu, anggaran pendapatan &amp; belanja negara memiliki peranan penting untuk bisa meredam guncangan yang terjadi. Terlebih, guncangan ekonomi global diproyeksi akan berlanjut di tahun depan, bahkan lembaga internasional memprediksi bakal terjadinya resesi global di 2023.",s1en_2,in
2022-10-31 11:13:26+00:00,1.5870400434361672e+18,Pemprov Kepri Siapkan Langkah Antisipasi Hadapi Resesi Ekonomi 2023 https://t.co/wcni4AepHL,jawapos,in
2022-10-31 11:03:00+00:00,1.5870374160696156e+18,"Cekizen!
Pengaruh kondisi ekonomi global, peningkatan suku bunga bank, krisis pangan &amp; energi, hingga ketidakpastian pasar &amp; utang diperkirakan menimbulkan resesi global pada 2023. 

https://t.co/Kl5nmquHua

#cekaja #tokofinansial #resesi #resesi2023",CekAja,in
2022-10-31 11:02:03+00:00,1.5870371790330266e+18,Ini Sektor Usaha yang Diprediksi Aman dari Resesi Ekonomi 2023 https://t.co/piI6GGxvkr,Fortune_IDN,in
2022-10-31 10:58:16+00:00,1.587036226917634e+18,Pemprov Kepri siapkan langkah antisipasi hadapi resesi ekonomi 2023 https://t.co/0rqetMDjRW,sabhatansabiz,in
2022-10-31 10:11:22+00:00,1.5870244211219374e+18,Pemprov Kepri siapkan langkah antisipasi hadapi resesi ekonomi 2023 https://t.co/QgVDrNPPpj #Mandiri_itu_keren,LidyaWereh,in
