Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes
2022-10-19 08:33:27+00:00,1582651127295713281,"Saksikan sekarang!
#GeloraTalks edisi 67
WASPADA!! RESESI EKONOMI 2023 MENGINTAI, BAGAIMANA KESIAPAN INDONESIA?

🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
↘️ Facebook https://t.co/2hPaLE0dqM
@anismatta @Fahrihamzah https://t.co/OGyvY70rVn",partaigeloraid,in,"Watch now!
#GeloraTalks edition 67
ALERT!! 2023 ECONOMIC RECESSION LOOKING, HOW IS INDONESIA READY?

🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
↘️ Facebook https://t.co/2hPaLE0dqM
@anismatta @Fahrihamzah https://t.co/OGyvY70rVn",Positive,"{'neg': 0.092, 'neu': 0.726, 'pos': 0.183, 'compound': 0.5437}"
2022-10-19 08:28:35+00:00,1582649902475378688,"@GabrielTanggang @raymondchins @teguhinvestor Betul bisa aja followers nya pada CL padahal blm tentu resesi yg gelap 2023 itu terjadi bisa aja pada nahan spending terus ekonomi macet, terus biasa aja g ada yg mau beli terus barang"" Jatuh harganya masih banyak kemungkinan kalau salah ambil kebijakan orang""",ibnumaulana_s,in,"@GabrielTanggang @raymondchins @teguhinvestor It's true that his followers are on CL even though it's not certain that the dark recession in 2023 will happen, it could just be because of holding back spending and the economy is at a standstill, and it's normal that no one wants to keep buying goods. There's still a lot of possibility for prices to fall if you make the wrong move. people policy""",Negative,"{'neg': 0.129, 'neu': 0.834, 'pos': 0.036, 'compound': -0.7281}"
2022-10-19 07:52:24+00:00,1582640797341560832,"Resesi ekonomi 2023, apakah valid atau hoax?
Tahun depan 2023 tidak akan terjadi resesi selama inflasi terkendali, nilai tukar tidak anjlok dan pemerintah menjamin stabilitas politik dan keamanan.
- Nurdin Rosyad - https://t.co/hpkcyqwsuK",presidenlaundry,in,"Economic recession 2023, is it valid or a hoax?
Next year 2023 there will be no recession as long as inflation is controlled, the exchange rate does not fall and the government guarantees political stability and security.
- Nurdin Rosyad - https://t.co/hpkcyqwsuK",Neutral,"{'neg': 0.103, 'neu': 0.798, 'pos': 0.099, 'compound': -0.0433}"
2022-10-19 07:45:58+00:00,1582639178206294017,"Page III
puncaknya pada tahun 2022 dan mulai melambat menjadi sekitar 4% - 5% pada tahun 2023""

Muhamad Chatib Basri 
""Resesi artinya kita mengalami pertumbuhan ekonomi negatif, saya tidak melihat ada kemungkinan utk Indonesia mengalami

#BUMNUntukG20
#SOEInternationalConference https://t.co/3yX3MpgOtB",BUMNJrSigap,in,"Page III
peak in 2022 and start to slow down to around 4% - 5% in 2023""

Muhammad Chatib Basri
""A recession means we are experiencing negative economic growth, I don't see any possibility for Indonesia to experience that

#BUMNForG20
#SOEInternationalConference https://t.co/3yX3MpgOtB",Negative,"{'neg': 0.135, 'neu': 0.811, 'pos': 0.054, 'compound': -0.5994}"
2022-10-19 07:39:04+00:00,1582637440879464452,"Bos BI Pede Ekonomi RI 2023 Tumbuh di Atas Global, Gak Jadi Resesi? https://t.co/GoKVerxitw",Bisniscom,in,"BI boss is confident that Indonesia's economy will grow above global levels in 2023, won't it be a recession? https://t.co/GoKVerxitw",Positive,"{'neg': 0.117, 'neu': 0.75, 'pos': 0.133, 'compound': 0.1027}"
2022-10-19 07:38:15+00:00,1582637234481958913,"2023 resesi ekonomi? , Gue lebih takut resesi pertemanan di umur 25-30 tahun :(",Abangncekk,in,"2023 economic recession? , I'm more afraid of a friendship recession at the age of 25-30 years :(",Negative,"{'neg': 0.335, 'neu': 0.551, 'pos': 0.114, 'compound': -0.6808}"
2022-10-19 07:02:50+00:00,1582628322189582336,"@raymondchins @teguhinvestor Para ekonom dlm negeri (pun luar negeri) masih optimis dgn ekonomi NKRI tahun 2023. Pandangan ini yg mestinya lbh diutamakan, daripada narasi awan gelap di Eropa/Barat. Mayoritas kelas menengah punya mekanisme masing2 u/ bertahan melawan resesi. Terbukti 2008 &amp; 2020/2021 survive.",bogiyuniar,in,"@raymondchins @teguhinvestor Economists in the country (and even abroad) are still optimistic about the Republic of Indonesia's economy in 2023. This view should be given priority, rather than the narrative of dark clouds in Europe/the West. The majority of the middle class have their own mechanisms to defend against recession. Proven to survive in 2008 & 2020/2021.",Negative,"{'neg': 0.047, 'neu': 0.915, 'pos': 0.038, 'compound': -0.128}"
2022-10-19 06:28:03+00:00,1582619570766254080,Kegiatan pemerintah dinilai dapat membantu perkembangan sektor pariwisata terkait ancaman resesi ekonomi tahun 2023. https://t.co/jJSILV4Jzm,kompascom,in,Government activities are considered to be able to help the development of the tourism sector regarding the threat of an economic recession in 2023. https://t.co/jJSILV4Jzm,Negative,"{'neg': 0.201, 'neu': 0.712, 'pos': 0.087, 'compound': -0.5423}"
2022-10-19 06:20:28+00:00,1582617661770301441,"@azkmewhy This. Intinya persiapan.
Masalah 2023 gajadi resesi, ga jadi kiamat ekonomi, bagus dong. 
Apa persiapannya jadi sia-sia? No.
Keuangan Lo sehat, ga banyak utang, bahkan punya banyak ""peluru"" buat invest daripada dihamburkan foya-foya.

Worse case, gimana kalo beneran kejadian? Wk",handsomenia_,in,"@azkmewhy This. The point is preparation.
The problem is that in 2023 there won't be a recession, there won't be an economic end, that's good.
Have all the preparations been in vain? No.
Your finances are healthy, you don't have a lot of debt, you even have lots of ""bullets"" to invest instead of wasting it on a spree.

Worse case, what if it really happens? Wk",Negative,"{'neg': 0.175, 'neu': 0.728, 'pos': 0.098, 'compound': -0.7374}"
2022-10-19 06:10:02+00:00,1582615033044881414,Pariwisata Perlu Dukungan Pemerintah untuk Hadapi Resesi Ekonomi 2023 https://t.co/FxPG5igUTW,KompasTravel,in,Tourism Needs Government Support to Face the 2023 Economic Recession https://t.co/FxPG5igUTW,Neutral,"{'neg': 0.193, 'neu': 0.621, 'pos': 0.186, 'compound': -0.0258}"
2022-10-19 06:07:04+00:00,1582614288845639680,"Pemerintah: Tahun depan ada potensi resesi dunia..Namun fundamental ekonomi kita kuat dan bisa hadapi itu .. kita siap2kan strategi2nya..

Infuencer was wes wos: 2023 gelap 2023 gelap ...resesi..resesi 

Hadeh 😑😑",Martinus_Leo,in,"Government: Next year there is the potential for a world recession..However, our economic fundamentals are strong and we can face it..we are preparing the strategies..

Influencer was wes wos: 2023 dark 2023 dark ...recession..recession

Hadeh 😑😑",Positive,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.5106}"
2022-10-19 06:05:17+00:00,1582613838985248768,"PNS dapat tugas khusus dari Presiden Joko Widodo (Jokowi) untuk menghadapi situasi dunia 2023 yang diperkirakan akan diterpa badai resesi.
#resesi #ekonomi #Indonesia #pancasiladalamtindakan #jokowimendunia 
https://t.co/XUqX1vY3cd",GuloHasanolo,in,"Civil servants received a special assignment from President Joko Widodo (Jokowi) to face the world situation in 2023 which is expected to be hit by a storm of recession.
#recession #economy #Indonesia #pancasilainaction #jokowimendunia
https://t.co/XUqX1vY3cd",Negative,"{'neg': 0.139, 'neu': 0.794, 'pos': 0.067, 'compound': -0.4404}"
2022-10-19 06:03:25+00:00,1582613368501784576,"Tahun 2023 nanti dunia akan alami resesi??

Resesi ditandai dengan melemahnya perekonomian global yang mempengaruhi ekonomi domestik negara-negara di dunia. Kemungkinan suatu negara mengalami resesi apabila perekonomian negara memiliki ketergantungan pada perekonomian global. https://t.co/KloO8tcd36",inilahdotcom,in,"In 2023, the world will experience a recession??

A recession is characterized by a weakening of the global economy which affects the domestic economies of countries in the world. The possibility of a country experiencing a recession if the country's economy is dependent on the global economy. https://t.co/KloO8tcd36",Negative,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.8767}"
2022-10-19 05:54:36+00:00,1582611149220155392,"Diskusi Tentang Ancaman Resesi Tahun 2023 terhadap Ekonomi Kota Bandung.

Latepost
🗓 Rabu, 12 Oktober 2022
⏰ 10.00 WIB s.d Selesai
📍Ruang Rapat Tata Praja Balaikota Bandung

#bappelitbangkotabandung https://t.co/cYKY5zeGPp",bapplitbangbdg,in,"Discussion on the Threat of Recession in 2023 on the Economy of Bandung City.

Latepost
🗓 Wednesday, 12 October 2022
⏰ 10.00 WIB until finished
📍Bandung City Hall Administrative Meeting Room

#bappelitbangkotabandung https://t.co/cYKY5zeGPp",Negative,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.8225}"
2022-10-19 04:17:34+00:00,1582586730397728768,"Semua bahas 2023 resesi, ekonomi bakal buruk bahkan ada yg bilang semua bakal susah, ok ok bersiap-siap si bagus, tapi ingat cara kerja perekonomian itu ngga langsung semua down gitu aja, mungkin ada sebagian yg mengalami penurunan tapi pasti ada juga yg justru malah meningkat",Aimma_Raharjo,in,"Everyone is talking about a recession in 2023, the economy will be bad, some even say everything will be difficult, okay, get ready, that's good, but remember the way the economy works, not everyone just goes down like that, maybe there are some who experience a decline but there are definitely also those who actually go down. increase",Positive,"{'neg': 0.085, 'neu': 0.702, 'pos': 0.213, 'compound': 0.8402}"
2022-10-19 04:00:52+00:00,1582582530641104896,"Di Indonesia malah Fear mongering Resesi 2023 gelap, cuci tangan lewat diksi ""Ekonomi pulih kuat, bangkit lebih semangat""

Padahal ye die die juga kebijakan yang ngancurin, ga maaf ga apa wkwk, blamming virus lagi wkwk yg ga keliatan mata langsung

Salut bill",alvinrio_1501,in,"In Indonesia, the fear mongering of the 2023 recession is dark, wash your hands with the diction ""The economy is recovering strongly, it will rise more enthusiastically""

Even though ye die die is also a policy that destroys, no sorry, it's okay hahaha, blaming the virus again hahaha that can't be seen directly by the eye

Salute Bill",Negative,"{'neg': 0.268, 'neu': 0.538, 'pos': 0.195, 'compound': -0.7955}"
2022-10-19 03:19:35+00:00,1582572140338941952,Fitch Ratings Proyeksi Ekonomi AS Resesi Pada Maret 2023 https://t.co/dljTIlyl17,cnbcindonesia,in,Fitch Ratings Projects US Economic Recession in March 2023 https://t.co/dljTIlyl17,Negative,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}"
2022-10-19 03:01:36+00:00,1582567612227411968,"Ramalan orang-orang di tahun 2023 akan resesi ekonomi, fix banget aku harus #KerjaKeras dari sekarang biar bisa menghindari dampaknya!",demiskincareee,in,"People predict that in 2023 there will be an economic recession, really I have to #WorkHard from now on so I can avoid the impact!",Negative,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.6763}"
2022-10-19 03:00:28+00:00,1582567327354482688,"Jangan cemas tetap semangat walau ada ramalan resesi ekonomi 2023. Dari sekarang ancang-ancang kerja keras. Indonesia Bisa! Semangat
#KerjaKeras",AmeEka21815048,in,"Don't worry, stay enthusiastic even though there is a forecast of an economic recession in 2023. From now on, prepare to work hard. Indonesia Can Do It! Spirit
#Hard work",Negative,"{'neg': 0.233, 'neu': 0.655, 'pos': 0.112, 'compound': -0.529}"
2022-10-19 02:48:24+00:00,1582564290896474112,"Terkait ancaman resesi 2023, Menkeu, Sri Mulyani, berpendapat jika berkaca pada pertumbuhan ekonomi Indonesia yang mencapai 5,4 persen pada kuartal II 2022 dan inflasi di level 5,95 persen pada September lalu masih sehat dan aman. #headline
https://t.co/JqMV223trR",kompasiana,in,"Regarding the threat of a recession in 2023, the Minister of Finance, Sri Mulyani, is of the opinion that if we look at Indonesia's economic growth which reached 5.4 percent in the second quarter of 2022 and inflation at the level of 5.95 percent last September, it is still healthy and safe. #headlines
https://t.co/JqMV223trR",Positive,"{'neg': 0.097, 'neu': 0.752, 'pos': 0.15, 'compound': 0.34}"
2022-10-19 02:08:39+00:00,1582554290068955137,"Agak kejauhan sih kalo mikir 2023 itu resesi apa enggak. Kalau aku masih karyawan, lebih baik mikir dulu apakah bakal kena phk apa enggak. Perlambatan ekonomi aja udah cukup alasan di phk.",Sesa_Opas,in,"It's a bit far to think about whether 2023 will be a recession or not. If I were still an employee, it would be better to think first whether I would be laid off or not. The economic slowdown alone is enough reason for layoffs.",Negative,"{'neg': 0.097, 'neu': 0.845, 'pos': 0.058, 'compound': -0.2263}"
2022-10-19 01:26:00+00:00,1582543554844450817,Influencer ramai membahas resesi ekonomi. Mereka mencoba untuk menjelaskan apa itu resesi ekonomi hingga kemungkinan yang terjadi pada ekonomi tahun 2023. https://t.co/PfVSSKFPGb,detikfinance,in,Influencers are busy discussing the economic recession. They try to explain what an economic recession is and the possibilities that will occur in the economy in 2023. https://t.co/PfVSSKFPGb,Negative,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6808}"
2022-10-19 00:35:27+00:00,1582530834707664896,@perinttah @piewnapple @candyjelly__ @worksfess —beli di UMKM saja. ini juga salah satu cara untuk mensejahterakan UMKM dan kaum menengah/menengah ke bawah. agar apa? agar semuanya bisa survive bilamana resesi 2023 benar terjadi termasuk kaum ekonomi kelas menengah dan menengah kebawah.,onbus156,in,"@perinttah @piewnapple @candyjelly__ @worksfess —just buy from MSMEs. This is also one way to improve the prosperity of MSMEs and the middle/lower middle class. so what? so that everyone can survive if the 2023 recession does occur, including the middle and lower middle class economies.",Negative,"{'neg': 0.1, 'neu': 0.842, 'pos': 0.058, 'compound': -0.2732}"
2022-10-18 21:46:38+00:00,1582488347905527808,"Yg bikin resesi yaa ketakutan orang2 tentang resesi. Bisa jadi ini psywar-yg bikin 2023 pasar ekonomi beneran anjlok. Dampaknya: pas harga udh di anjlok, baru deh tuh orang2 yg nakut2in, serok harga bawah. Terus dpt cuan. Dst.",AdeOhoiwutun70,in,"What causes a recession is people's fear of a recession. It could be that this is psywar - which will cause the economic market to actually plummet in 2023. The impact: when prices have plummeted, only then will people get scared and lower prices. Keep making money. Etc.",Negative,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.9169}"
2022-10-18 18:18:27+00:00,1582435958615863296,"Indonesia tahun 2023 resesi? Mungkin iya mungkin tidak. Tapi kemungkinannya kecil bgt berdasarkan info dari pak chatib &amp; bbro influencer yg bgnya ekonomi

Inget rumus pdb? c+i+g+(x-m)
Resesi bakal kejadian kalo indo bergantung bgt ama i, x, m. Tapi nyatanya? c indo 50%+ cuy wkwk",bocil_rebahan,in,"Indonesia in 2023 recession? Maybe yes, maybe no. But the possibility is very small based on information from Mr Chatib & Bbro influencers who are economics

Remember the GDP formula? c+i+g+(x-m)
A recession will occur if Indonesia is very dependent on i, x, m. But in reality? c indo 50%+ dude hahaha",Positive,"{'neg': 0.092, 'neu': 0.788, 'pos': 0.12, 'compound': 0.3999}"
2022-10-18 17:34:27+00:00,1582424884776701953,"2023 resesi ekonomi global
Prepare cari kerja tambahan nih",Teajusgula_,in,"2023 global economic recession
Get ready to look for additional work",Negative,"{'neg': 0.196, 'neu': 0.629, 'pos': 0.175, 'compound': -0.0772}"
2022-10-18 16:46:40+00:00,1582412858851491841,@dayyatpano @dmtrowo @VerdiPlnd @worksfess Kuwi kudune dikei ngerti ancaman resesi global ekonomi hancur 2023 ben tambah mumet ndase,wirahandyan,in,"@dayyatpano @dmtrowo @VerdiPlnd @worksfess Kuwi kudune is known to understand the threat of a global recession, the economy will be destroyed in 2023, ben added to this, ndase",Negative,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.8555}"
2022-10-18 16:27:16+00:00,1582407978694897671,"@stanmenfess Yg bikin resesi yaa ketakutan orang2 tentang resesi. Bisa jadi ini psywar—yg bikin 2023 pasar ekonomi beneran anjlok (include bursa saham) 

Dampaknya: pas harga udh di anjlok, baru deh tuh orang2 yg nakut2in, serok harga bawah. Terus dpt cuan.... dst.",yasinalfat,in,"@stanmenfess What causes a recession is people's fear of a recession. It could be that this is psywar - which will cause the real economic market to plummet in 2023 (including the stock market)

The impact: when prices have plummeted, only then will people get scared and lower prices. Continue to make money....etc.",Negative,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.9169}"
2022-10-18 15:15:12+00:00,1582389841211588609,"Ketika lo mau berhemat karena resesi ekonomi tahun 2023, tapi fandom lo adalah carat: https://t.co/6eTMrMfvvw",theroserenity,in,"When you want to save money because of the economic recession in 2023, but your fandom is carat: https://t.co/6eTMrMfvvw",Positive,"{'neg': 0.09, 'neu': 0.757, 'pos': 0.154, 'compound': 0.09}"
2022-10-18 14:29:55+00:00,1582378444801081344,"https://t.co/JHyTZdT51o – Belakangan ini masyarakat dibuat panik dengan isu resesi ekonomi yang diprediksi terjadi di tahun 2023. Nah, sebenarnya apa sih resesi ekonomi itu? dan yang paling penting, bagaimana cara kita menghadapinya?...

Selengkapnya : https://t.co/kLqiXAvWDu https://t.co/zNBfh3SOjY",BidikUtama,in,"https://t.co/JHyTZdT51o – Recently, people have been panicked by the issue of an economic recession which is predicted to occur in 2023. So, what exactly is an economic recession? and most importantly, how do we deal with it?...

More: https://t.co/kLqiXAvWDu https://t.co/zNBfh3SOjY",Negative,"{'neg': 0.188, 'neu': 0.757, 'pos': 0.055, 'compound': -0.7482}"
2022-10-18 14:07:17+00:00,1582372750630752258,"Saya tegaskan kembali betapa pentingnya peran UMKM untuk menghadapi ketidakpastian kondisi resesi ekonomi atau ‘ekonomi gelap’ di 2023‼️

UMKM akan terus menjadi tulang punggung dalam ketahanan EKONOMI dan juga penciptaan LAPANGAN KERJA. https://t.co/pxRYRjoVxE",sandiuno,in,"I reiterate how important the role of MSMEs is to face the uncertain conditions of economic recession or 'black economy' in 2023‼️

MSMEs will continue to be the backbone of ECONOMIC resilience and also the creation of JOBS. https://t.co/pxRYRjoVxE",Negative,"{'neg': 0.107, 'neu': 0.81, 'pos': 0.083, 'compound': -0.2732}"
2022-10-18 13:03:09+00:00,1582356610705342464,"WASPADA!! RESESI EKONOMI 2023 MENGINTAI, BAGAIMANA KESIAPAN INDONESIA?

Saksikan #GeloraTalks 67
🕞 Rabu 19 Oktober 2022
Pukul 15.30 WIB
🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/fqQ6ishMfy
https://t.co/fqQ6ishMfy
https://t.co/fqQ6ishMfy
↘️ https://t.co/W4Yn35X9yL @anismatta https://t.co/24EsIRcO28",partaigeloraid,in,"ALERT!! 2023 ECONOMIC RECESSION LOOKING, HOW IS INDONESIA READY?

Watch #GeloraTalks 67
🕞 Wednesday 19 October 2022
At 15.30 WIB
🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/fqQ6ishMfy
https://t.co/fqQ6ishMfy
https://t.co/fqQ6ishMfy
↘️ https://t.co/W4Yn35X9yL @anismatta https://t.co/24EsIRcO28",Positive,"{'neg': 0.084, 'neu': 0.757, 'pos': 0.16, 'compound': 0.4968}"
2022-10-18 13:01:35+00:00,1582356215199600640,"Beberapa minggu ini cape banget denger kabar kalo 2023 bakal terjadi ""Awan Gelap Ekonomi Global"" ""Resesi Ekonomi Dunia"" dan lainnya.

Walaupun beberapa pengusaha kaya ada yang panik karena kebanyakan bisnis dibidang property yang setau aku paling keliatan imbasnya dari sekarang.",MuhMishael,in,"In the past few weeks, I have been really tired of hearing the news that in 2023 there will be a ""Global Economic Dark Cloud"", ""World Economic Recession"" and others.

Although some rich businessmen are panicking because most of the businesses in the property sector are the ones that, as far as I know, are seeing the biggest impact from now on.",Negative,"{'neg': 0.126, 'neu': 0.823, 'pos': 0.051, 'compound': -0.6478}"
2022-10-18 11:25:25+00:00,1582332014484938754,2023 resesi ekonomi? Saya lebih khawatir resesi pertemanan di umur 30 tahun. https://t.co/tHT3Xf3UaI,rzkirdha,in,2023 economic recession? I'm more worried about a friendship recession at age 30. https://t.co/tHT3Xf3UaI,Negative,"{'neg': 0.386, 'neu': 0.476, 'pos': 0.138, 'compound': -0.6361}"
2022-10-18 10:58:31+00:00,1582325245284732928,"Ini sih sempet kepikiran juga gue, soalnya ya sependek yg gue pahami indonesia bisa tahan sejauh ini karena ekonomi dalam negerinya masih berputar, saya beli masyarakatnya masih tinggi, kalau ada isu gini dan semua orang jdi ngirit ya beneran aja gasih nanti 2023 resesi..",chaehyenalover,in,"I've been thinking about this too, because as far as I understand, Indonesia has been able to survive this far because the domestic economy is still spinning, people's buying power is still high, if there is an issue like this and everyone saves money, then it's true that in 2023 there will be a recession..",Positive,"{'neg': 0.047, 'neu': 0.865, 'pos': 0.088, 'compound': 0.3612}"
2022-10-18 10:44:36+00:00,1582321745461391362,"#1. Paham kalau situasi makro ekonomi lagi kurang oke

Dengan adanya pernyataan 2023 akan ada resesi

Perusahaan punya kecenderungan menekan biaya

Belum lagi kalau kerja di tech yang lagi dipush untuk profitable",vicarioreinaldo,in,"#1. Understand that the macroeconomic situation is not good

With the statement that 2023 there will be a recession

Companies have a tendency to reduce costs

Not to mention if you work in tech which is being pushed to be profitable",Negative,"{'neg': 0.113, 'neu': 0.824, 'pos': 0.063, 'compound': -0.3195}"
2022-10-18 10:35:11+00:00,1582319373876105217,"@tigorsiagian Makin ke sini mendadak makin banyak influencer gajelas gada background ekonomi, ngomongin ekonomi dan kehancuran dunia di 2023. Resesi. Fafiuwasweswos. Semua berita jelek dikutip. Wakakakak. Paling mantap emang",MisterFriedRice,in,"@tigorsiagian The more we come here, suddenly there are more and more influencers who don't have an economic background, talking about the economy and world destruction in 2023. Recession. Fafiuwasweswos. All bad news is quoted. Wow. The best indeed",Negative,"{'neg': 0.192, 'neu': 0.654, 'pos': 0.154, 'compound': -0.25}"
2022-10-18 10:28:19+00:00,1582317645965451264,"Hmm, andaikata 2023 jadi ekonomi yang katanya gelap itu, berarti bisajadi malah gara2 korupsi. Korupsi berlindung dibalik Resesi. Chuakss https://t.co/NcMWm7VZy4",swdkpcnh,in,"Hmm, if 2023 becomes an economy that is said to be dark, that means it could be because of corruption. Corruption takes cover behind the Recession. Chuakss https://t.co/NcMWm7VZy4",Negative,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4215}"
2022-10-18 10:20:15+00:00,1582315614047449089,"Tahun depan Indonesia akan gelap karena resesi ekonomi global (2023) kita tidak tahu dampaknya akan sebesar apa
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",rashpeatkh,in,"Next year Indonesia will be dark because of the global economic recession (2023). We don't know how big the impact will be
#PancasilaEconomy
#majesty
#pancasilainaction
@BPIPRI
@mimbarspolite",Negative,"{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.4215}"
2022-10-18 09:20:01+00:00,1582300457233371136,@AgusMagelangan CEOnya Ternak Uang juga buat video tentang resesi ekonomi tahun 2023 dan salah satu sarannya harus siapin asuransi. Udah tau lah ya arahnya kemana.,sherroong,in,"@AgusMagelangan, the CEO of Animal Husbandry, also made a video about the economic recession in 2023 and one of his suggestions is to prepare insurance. I already know where it's going.",Negative,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4215}"
2022-10-18 09:17:18+00:00,1582299775298248704,"Tolong yaa yg bahas resesi apalagi 2023 hancurlah..just shut the f*ckup! 
Bangsa ini udh dr jaman kerajaan, jaman pak karno gunting duit, sampe 1998 krisis ekonomi...udh pengalaman. Kek gk pernah ke malang aja...woles sam! kehkehkeh",reredeny,in,"Please, those who discuss recession, let alone 2023, will be destroyed...just shut the f*ckup!
This nation has been around since the kingdom era, the era when Pak Karno was cutting money, until the 1998 economic crisis... that's the experience. I've never been to Malang... wow, bro! kehkehkeh",Negative,"{'neg': 0.189, 'neu': 0.706, 'pos': 0.105, 'compound': -0.5972}"
2022-10-18 08:30:12+00:00,1582287921692176384,"Jadi udah siap dengan resesi ekonomi 2023?
https://t.co/f9FsqYZs6x
#LogoHariSantri2022 #BallonDor #gemarmulia #pancasiladalamtindakan",Erik_Aendie,in,"So are you ready for the 2023 economic recession?
https://t.co/f9FsqYZs6x
#2022SantriDayLogo #BallonDor #gemarmulia #pancasilainaction",Neutral,"{'neg': 0.159, 'neu': 0.683, 'pos': 0.157, 'compound': -0.0094}"
2022-10-18 08:28:09+00:00,1582287403368054784,"@weishenvess Jokowi: 2023 Indonesia resesi ekonomi
All unit Nct: Tour 2023:))",imtulipss,in,"@weishenvess Jokowi: 2023 Indonesia economic recession
All units Nct: Tour 2023 :))",Negative,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2022-10-18 07:40:20+00:00,1582275370493308928,"🔥Ih..  RESESI bikin NGERI🔥
Mungkin seringkali membaca pemberitaan akhir-akhir ini tentang kondisi eknomi. Para pakar memprediksi bahwa dunia akan mengalami resesi pada tahun 2023. Ini artinya bahwa kita akan merasakan dampak penurunan ekonomi. https://t.co/RCBsea426g",suryatnarich,in,"🔥Ugh... RECESSIONS MAKE ME TERRIFY🔥
Maybe you often read the news recently about economic conditions. Experts predict that the world will experience a recession in 2023. This means that we will feel the impact of the economic downturn. https://t.co/RCBsea426g",Negative,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.8494}"
2022-10-18 07:37:34+00:00,1582274674188111872,"Pastinya untuk menghadapi tahun 2023 yaitu resesi ekonomi #EkonomiPancasila #gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan",dwi__puspita,in,"Certainly to face 2023, namely the economic recession #PancasilaEconomy #gemarmulia #pancasiladalamaksi
@BPIPRI @mimbarsopan",Negative,"{'neg': 0.173, 'neu': 0.679, 'pos': 0.148, 'compound': -0.1027}"
2022-10-18 07:35:28+00:00,1582274148210200576,Pemerintah harus berperan dalam Ekonomi Panca Sila khususnya dalam menghzdapi paska pandemi dan ancaman resesi 2023 menurut Rektor Unika Atmajaya. #EkonomiPancasila #GemarMulia #pancasiladalamtindakan @BPIPRI @mimbarsopan,sutiono2000,in,"The government must play a role in the Panca Sila Economy, especially in dealing with the post-pandemic and the threat of recession in 2023, according to the Chancellor of Unika Atmajaya. #PancasilaEconomy #GemarMulia #pancasiladalamaksi @BPIPRI @mimbarsopan",Negative,"{'neg': 0.149, 'neu': 0.793, 'pos': 0.058, 'compound': -0.5859}"
2022-10-18 07:29:47+00:00,1582272715977027584,"Menghadapi resesi ekonomi thn 2023, pemerintah menyiapkan enterpreneur muda minimum sebanyak 4% (1jt entpreneur baru) dgn cara menyiapkan kurikulum wirausaha di universitas &amp; menyiapkan inkubator bisnis
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 
@BPIPRI @mimbarsopan",IidYanie,in,"Facing an economic recession in 2023, the government is preparing a minimum of 4% of young entrepreneurs (1 million new entrepreneurs) by preparing entrepreneurial curricula at universities & setting up business incubators
#PancasilaEconomy #gemarmulia #pancasilainaction
 
@BPIPRI @mimbarsopan",Negative,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4215}"
2022-10-18 07:25:18+00:00,1582271586807140352,"Hujan  masih betah banget menyiram Bandung. Maksi bihun kuah sambil menyimak pembahasan Ekonomi Pancasila Demi Terwujudnya Kesejahteraan. Pas dengan topik yg lagi hangat akhir2 ini, resesi 2023.#EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan https://t.co/W81AVNhnH0",panah_bintangku,in,"The rain is still very comfortable splashing Bandung. Maxi vermicelli soup while listening to the discussion on Pancasila Economics for the Realization of Prosperity. Fits with the hot topic lately, the 2023 recession. #EkonomiPancasila #gemarmulia #pancasiladalamaksi @BPIPRI @mimbarsopan https://t.co/W81AVNhnH0",Positive,"{'neg': 0.065, 'neu': 0.853, 'pos': 0.083, 'compound': 0.2006}"
